customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
10109,92,14,3464.21,4,5,5,14,Champions
10110,454,13,3194.17,2,4,5,11,At Risk
10111,246,12,1528.6699999999998,3,4,3,10,Regulars
10112,1525,5,510.76,1,1,1,3,Hibernating
10113,316,9,1961.26,2,2,4,8,Regulars
10114,252,7,1738.06,2,1,4,7,Regulars
10115,696,12,1901.63,1,4,4,9,At Risk
10116,735,4,172.37,1,1,1,3,Hibernating
10117,351,9,784.0,2,2,1,5,Hibernating
10118,26,9,949.62,5,2,2,9,Regulars
10119,559,11,1415.45,1,3,3,7,Regulars
10120,150,10,1669.3400000000001,3,3,3,9,Regulars
10121,1397,5,442.94,1,1,1,3,Hibernating
10122,228,20,4359.72,3,5,5,13,Big Spenders
10123,275,11,766.1700000000001,2,3,1,6,Regulars
10124,728,8,1114.31,1,2,2,5,Hibernating
10125,424,6,339.46000000000004,2,1,1,4,Hibernating
10126,245,7,1795.83,3,1,4,8,Big Spenders
10127,51,9,1409.69,5,2,3,10,Regulars
10128,697,9,1827.26,1,2,4,7,Regulars
10129,234,10,3293.46,3,3,5,11,Big Spenders
10130,2335,2,135.68,1,1,1,3,Hibernating
10131,74,12,1161.6100000000001,4,4,2,10,Loyal
10132,101,12,3487.42,4,4,5,13,Champions
10133,198,17,3864.73,3,5,5,13,Big Spenders
10134,272,12,1800.93,2,4,4,10,At Risk
10135,117,8,571.41,4,2,1,7,Regulars
10136,191,9,1076.93,3,2,2,7,Regulars
10137,154,12,3441.82,3,4,5,12,Big Spenders
10138,46,12,2461.26,5,4,4,13,Champions
10139,349,13,4241.95,2,4,5,11,At Risk
10140,159,14,1989.16,3,5,4,12,Big Spenders
10141,176,15,2355.2,3,5,4,12,Big Spenders
10142,40,12,3426.1800000000003,5,4,5,14,Champions
10143,338,8,489.41,2,2,1,5,Hibernating
10144,69,9,2116.8500000000004,4,2,4,10,Big Spenders
10145,149,10,1129.47,3,3,2,8,Regulars
10146,571,8,2148.7,1,2,4,7,Regulars
10147,9,14,2615.22,5,5,5,15,Champions
10148,161,9,1285.28,3,2,3,8,Regulars
10149,432,8,863.02,2,2,2,6,Hibernating
10150,298,10,1936.15,2,3,4,9,Regulars
10151,101,8,687.53,4,2,1,7,Regulars
10152,298,13,3421.7599999999998,2,4,5,11,At Risk
10153,100,12,1505.4,4,4,3,11,Loyal
10154,588,6,1280.65,1,1,3,5,Regulars
10155,245,8,703.68,3,2,1,6,Regulars
10156,201,15,3349.6600000000003,3,5,5,13,Big Spenders
10157,237,14,1013.16,3,5,2,10,Regulars
10158,13,10,592.41,5,3,1,9,Loyal
10159,99,13,1135.49,4,4,2,10,Loyal
10160,101,6,378.15,4,1,1,6,Regulars
10161,475,6,3404.7500000000005,1,1,5,7,Regulars
10162,111,8,1878.55,4,2,4,10,Big Spenders
10163,133,6,1142.64,4,1,2,7,Regulars
10164,490,9,1405.8999999999999,1,2,3,6,Regulars
10165,611,5,392.37,1,1,1,3,Hibernating
10166,21,13,1582.78,5,4,3,12,Loyal
10167,249,12,1360.7,2,4,3,9,At Risk
10168,300,9,1290.25,2,2,3,7,Regulars
10169,442,5,506.66,2,1,1,4,Hibernating
10170,312,12,497.25,2,4,1,7,At Risk
10171,288,14,1741.09,2,5,4,11,At Risk
10172,630,9,871.85,1,2,2,5,Hibernating
10173,473,10,2827.03,1,3,5,9,Regulars
10174,245,7,1143.63,3,1,2,6,Regulars
10175,354,14,898.12,2,5,2,9,At Risk
10176,52,8,781.27,5,2,1,8,Regulars
10177,84,12,4328.48,4,4,5,13,Champions
10178,53,15,2677.27,5,5,5,15,Champions
10179,583,13,1895.36,1,4,4,9,At Risk
10180,456,14,3082.9500000000003,2,5,5,12,At Risk
10181,1291,7,1222.6,1,1,2,4,Hibernating
10182,1250,7,623.56,1,1,1,3,Hibernating
10183,129,11,1432.28,4,3,3,10,Loyal
10184,724,8,1584.2300000000002,1,2,3,6,Regulars
10185,304,9,5182.88,2,2,5,9,Regulars
10186,96,13,2239.64,4,4,4,12,Champions
10187,218,11,1110.15,3,3,2,8,Regulars
10188,240,5,325.20000000000005,3,1,1,5,Regulars
10189,238,11,3375.45,3,3,5,11,Big Spenders
10190,127,7,2118.98,4,1,4,9,Big Spenders
10191,614,7,530.36,1,1,1,3,Hibernating
10192,119,13,1587.75,4,4,3,11,Loyal
10193,128,11,1636.0900000000001,4,3,3,10,Loyal
10194,191,7,1107.28,3,1,2,6,Regulars
10195,527,10,4724.46,1,3,5,9,Regulars
10196,318,11,397.51,2,3,1,6,Regulars
10197,3,15,2827.99,5,5,5,15,Champions
10198,157,11,3390.31,3,3,5,11,Big Spenders
10199,259,16,4468.11,2,5,5,12,At Risk
10200,1034,7,2687.8300000000004,1,1,5,7,Regulars
10201,204,9,4213.5199999999995,3,2,5,10,Big Spenders
10202,140,8,2441.64,4,2,4,10,Big Spenders
10203,157,13,2194.13,3,4,4,11,Big Spenders
10204,418,10,985.02,2,3,2,7,Regulars
10205,65,6,552.91,5,1,1,7,Regulars
10206,135,5,1284.6399999999999,4,1,3,8,Regulars
10207,141,12,1216.37,4,4,2,10,Loyal
10208,398,7,316.16,2,1,1,4,Hibernating
10209,57,14,1933.13,5,5,4,14,Champions
10210,124,12,2138.48,4,4,4,12,Champions
10211,142,13,1362.14,4,4,3,11,Loyal
10212,414,7,603.74,2,1,1,4,Hibernating
10213,114,16,3271.3300000000004,4,5,5,14,Champions
10214,24,9,1438.32,5,2,3,10,Regulars
10215,882,9,2285.84,1,2,4,7,Regulars
10216,231,5,830.24,3,1,1,5,Regulars
10217,36,12,1384.3799999999999,5,4,3,12,Loyal
10218,573,8,580.4200000000001,1,2,1,4,Hibernating
10219,333,13,1938.8600000000001,2,4,4,10,At Risk
10220,103,10,1285.92,4,3,3,10,Loyal
10221,19,15,1237.38,5,5,2,12,Loyal
10222,750,16,2144.04,1,5,4,10,At Risk
10223,225,6,1865.4799999999998,3,1,4,8,Big Spenders
10224,54,13,968.93,5,4,2,11,Loyal
10225,719,6,1526.61,1,1,3,5,Regulars
10226,132,15,2525.96,4,5,4,13,Champions
10227,17,9,811.3,5,2,1,8,Regulars
10228,32,13,1279.63,5,4,3,12,Loyal
10229,84,12,1027.74,4,4,2,10,Loyal
10230,129,11,1066.86,4,3,2,9,Loyal
10231,1842,3,615.38,1,1,1,3,Hibernating
10232,30,15,1081.89,5,5,2,12,Loyal
10233,31,13,2353.87,5,4,4,13,Champions
10234,57,9,2832.56,5,2,5,12,Big Spenders
10235,220,12,1332.6599999999999,3,4,3,10,Regulars
10236,17,9,622.36,5,2,1,8,Regulars
10237,12,17,1937.62,5,5,4,14,Champions
10238,237,10,1102.21,3,3,2,8,Regulars
10239,462,15,1494.93,1,5,3,9,At Risk
10240,34,11,2834.27,5,3,5,13,Loyal
10241,629,9,741.81,1,2,1,4,Hibernating
10242,551,8,1267.75,1,2,3,6,Regulars
10243,14,11,3928.9299999999994,5,3,5,13,Loyal
10244,124,12,1202.59,4,4,2,10,Loyal
10245,21,16,2645.32,5,5,5,15,Champions
10246,193,9,1201.14,3,2,2,7,Regulars
10247,942,5,401.73999999999995,1,1,1,3,Hibernating
10248,481,12,2901.37,1,4,5,10,At Risk
10249,158,14,4464.7300000000005,3,5,5,13,Big Spenders
10250,536,11,1084.37,1,3,2,6,Regulars
10251,1296,5,2330.5,1,1,4,6,Regulars
10252,34,10,2014.9899999999998,5,3,4,12,Loyal
10253,40,11,1326.94,5,3,3,11,Loyal
10254,97,16,1455.95,4,5,3,12,Loyal
10255,361,15,2632.56,2,5,5,12,At Risk
10256,492,10,1908.17,1,3,4,8,Regulars
10257,25,6,589.6800000000001,5,1,1,7,Regulars
10258,235,10,1895.85,3,3,4,10,Big Spenders
10259,484,6,1653.71,1,1,3,5,Regulars
10260,228,9,1766.97,3,2,4,9,Big Spenders
10261,5,9,2904.75,5,2,5,12,Big Spenders
10262,13,11,985.6800000000001,5,3,2,10,Loyal
10263,153,18,3052.3199999999997,3,5,5,13,Big Spenders
10264,466,8,1047.65,1,2,2,5,Hibernating
10265,507,10,928.41,1,3,2,6,Regulars
10266,162,10,763.25,3,3,1,7,Regulars
10267,100,9,2505.72,4,2,4,10,Big Spenders
10268,187,13,2150.65,3,4,4,11,Big Spenders
10269,30,11,1841.6,5,3,4,12,Loyal
10270,155,8,1584.3000000000002,3,2,3,8,Regulars
10271,103,9,2405.96,4,2,4,10,Big Spenders
10272,259,9,953.3,2,2,2,6,Hibernating
10273,620,17,1538.5,1,5,3,9,At Risk
10274,810,7,1908.8799999999999,1,1,4,6,Regulars
10275,164,11,2693.4,3,3,5,11,Big Spenders
10276,670,9,1031.31,1,2,2,5,Hibernating
10277,45,10,1671.22,5,3,3,11,Loyal
10278,175,11,1286.22,3,3,3,9,Regulars
10279,213,9,1603.92,3,2,3,8,Regulars
10280,120,6,383.21000000000004,4,1,1,6,Regulars
10281,54,11,1597.93,5,3,3,11,Loyal
10282,159,12,1337.38,3,4,3,10,Regulars
10283,165,9,2437.46,3,2,4,9,Big Spenders
10284,355,9,1893.18,2,2,4,8,Regulars
10285,677,12,1193.1899999999998,1,4,2,7,At Risk
10286,679,9,1836.1,1,2,4,7,Regulars
10287,127,13,2125.21,4,4,4,12,Champions
10288,216,10,1354.71,3,3,3,9,Regulars
10289,247,9,1290.9099999999999,3,2,3,8,Regulars
10290,266,16,1849.27,2,5,4,11,At Risk
10291,48,11,802.88,5,3,1,9,Loyal
10292,345,14,2318.23,2,5,4,11,At Risk
10293,180,12,2181.58,3,4,4,11,Big Spenders
10294,20,14,3907.94,5,5,5,15,Champions
10295,227,14,2452.1,3,5,4,12,Big Spenders
10296,42,9,1160.67,5,2,2,9,Regulars
10297,607,13,3691.4300000000003,1,4,5,10,At Risk
10298,236,5,471.25,3,1,1,5,Regulars
10299,101,10,870.5999999999999,4,3,2,9,Loyal
10300,165,10,4202.04,3,3,5,11,Big Spenders
10301,39,11,4088.9000000000005,5,3,5,13,Loyal
10302,140,5,194.18,4,1,1,6,Regulars
10303,85,15,1665.14,4,5,3,12,Loyal
10304,229,12,4035.8999999999996,3,4,5,12,Big Spenders
10305,484,12,1790.11,1,4,4,9,At Risk
10306,552,8,2764.0199999999995,1,2,5,8,Regulars
10307,582,14,1349.76,1,5,3,9,At Risk
10308,203,6,1366.25,3,1,3,7,Regulars
10309,462,8,1925.0,1,2,4,7,Regulars
10310,804,12,1801.17,1,4,4,9,At Risk
10311,1177,4,250.38,1,1,1,3,Hibernating
10312,166,11,2594.11,3,3,5,11,Big Spenders
10313,345,14,1871.5800000000002,2,5,4,11,At Risk
10314,143,11,1249.1100000000001,4,3,3,10,Loyal
10315,568,9,928.62,1,2,2,5,Hibernating
10316,58,12,1424.86,5,4,3,12,Loyal
10317,126,17,1850.3799999999999,4,5,4,13,Champions
10318,226,12,1373.77,3,4,3,10,Regulars
10319,19,13,1549.49,5,4,3,12,Loyal
10320,220,12,1253.8,3,4,3,10,Regulars
10321,513,12,1028.3500000000001,1,4,2,7,At Risk
10322,30,11,1941.24,5,3,4,12,Loyal
10323,612,5,841.56,1,1,1,3,Hibernating
10324,162,8,688.16,3,2,1,6,Regulars
10325,429,9,4189.36,2,2,5,9,Regulars
10326,718,9,1238.72,1,2,2,5,Hibernating
10327,1060,9,828.0600000000001,1,2,1,4,Hibernating
10328,83,16,2550.88,4,5,4,13,Champions
10329,302,15,2367.13,2,5,4,11,At Risk
10330,647,5,358.98,1,1,1,3,Hibernating
10331,34,12,4368.3,5,4,5,14,Champions
10332,96,8,2024.6800000000003,4,2,4,10,Big Spenders
10333,1442,6,493.84,1,1,1,3,Hibernating
10334,73,6,961.21,4,1,2,7,Regulars
10335,174,4,488.91999999999996,3,1,1,5,Regulars
10336,42,11,1126.5,5,3,2,10,Loyal
10337,97,13,1102.75,4,4,2,10,Loyal
10338,486,9,921.08,1,2,2,5,Hibernating
10339,276,11,1085.72,2,3,2,7,Regulars
10340,30,12,1451.18,5,4,3,12,Loyal
10341,608,10,2014.33,1,3,4,8,Regulars
10342,364,14,3896.7000000000003,2,5,5,12,At Risk
10343,12,13,3188.7400000000002,5,4,5,14,Champions
10344,100,16,5240.88,4,5,5,14,Champions
10345,122,10,1809.6599999999999,4,3,4,11,Loyal
10346,38,12,2323.81,5,4,4,13,Champions
10347,138,12,4276.9,4,4,5,13,Champions
10348,31,14,3245.12,5,5,5,15,Champions
10349,62,10,1191.31,5,3,2,10,Loyal
10350,121,14,1492.75,4,5,3,12,Loyal
10351,105,9,1565.8799999999999,4,2,3,9,Regulars
10352,54,6,1286.2800000000002,5,1,3,9,Regulars
10353,195,10,1349.6,3,3,3,9,Regulars
10354,156,14,4901.4800000000005,3,5,5,13,Big Spenders
10355,368,14,1713.1,2,5,3,10,At Risk
10356,81,13,2343.74,4,4,4,12,Champions
10357,172,8,597.7,3,2,1,6,Regulars
10358,28,11,3405.61,5,3,5,13,Loyal
10359,299,9,701.4599999999999,2,2,1,5,Hibernating
10360,253,9,3641.91,2,2,5,9,Regulars
10361,191,11,2554.1800000000003,3,3,4,10,Big Spenders
10362,443,12,1671.69,2,4,3,9,At Risk
10363,173,13,2362.9300000000003,3,4,4,11,Big Spenders
10364,199,7,3504.49,3,1,5,9,Big Spenders
10365,29,12,2156.7599999999998,5,4,4,13,Champions
10366,73,10,2797.3,4,3,5,12,Loyal
10367,283,9,777.0699999999999,2,2,1,5,Hibernating
10368,395,9,807.75,2,2,1,5,Hibernating
10369,519,10,1516.09,1,3,3,7,Regulars
10370,323,11,1503.8799999999999,2,3,3,8,Regulars
10371,584,15,3217.63,1,5,5,11,At Risk
10372,122,11,879.3800000000001,4,3,2,9,Loyal
10373,142,11,1438.06,4,3,3,10,Loyal
10374,50,7,3179.1200000000003,5,1,5,11,Big Spenders
10375,646,9,783.46,1,2,1,4,Hibernating
10376,565,8,1178.3300000000002,1,2,2,5,Hibernating
10377,1935,3,202.42000000000002,1,1,1,3,Hibernating
10378,149,6,659.1700000000001,3,1,1,5,Regulars
10379,237,10,3497.95,3,3,5,11,Big Spenders
10380,400,7,1091.21,2,1,2,5,Hibernating
10381,168,9,5719.7300000000005,3,2,5,10,Big Spenders
10382,316,6,881.22,2,1,2,5,Hibernating
10383,47,11,794.56,5,3,1,9,Loyal
10384,568,6,460.90999999999997,1,1,1,3,Hibernating
10385,274,8,642.34,2,2,1,5,Hibernating
10386,431,15,1090.24,2,5,2,9,At Risk
10387,1028,4,657.53,1,1,1,3,Hibernating
10388,587,6,2182.11,1,1,4,6,Regulars
10389,144,7,765.1700000000001,4,1,1,6,Regulars
10390,179,15,1676.8700000000001,3,5,3,11,Regulars
10391,588,7,793.23,1,1,1,3,Hibernating
10392,268,7,602.4599999999999,2,1,1,4,Hibernating
10393,529,7,622.8399999999999,1,1,1,3,Hibernating
10394,96,9,1305.82,4,2,3,9,Regulars
10395,143,12,1192.06,4,4,2,10,Loyal
10396,404,5,443.36,2,1,1,4,Hibernating
10397,147,16,1732.8700000000001,4,5,4,13,Champions
10398,212,14,2032.1399999999999,3,5,4,12,Big Spenders
10399,809,12,2136.59,1,4,4,9,At Risk
10400,371,12,1374.56,2,4,3,9,At Risk
10401,199,12,1225.66,3,4,2,9,Regulars
10402,882,10,1505.48,1,3,3,7,Regulars
10403,1092,8,428.55,1,2,1,4,Hibernating
10404,199,14,2385.5,3,5,4,12,Big Spenders
10405,292,15,3145.9900000000002,2,5,5,12,At Risk
10406,801,5,1602.1,1,1,3,5,Regulars
10407,41,8,1537.8899999999999,5,2,3,10,Regulars
10408,91,15,7024.22,4,5,5,14,Champions
10409,557,9,1946.21,1,2,4,7,Regulars
10410,85,10,2196.12,4,3,4,11,Loyal
10411,248,11,608.96,2,3,1,6,Regulars
10412,105,9,2608.21,4,2,5,11,Big Spenders
10413,151,6,4095.23,3,1,5,9,Big Spenders
10414,252,11,3236.17,2,3,5,10,Regulars
10415,520,5,1017.54,1,1,2,4,Hibernating
10416,95,11,4143.67,4,3,5,12,Loyal
10417,106,7,957.86,4,1,2,7,Regulars
10418,1072,9,915.29,1,2,2,5,Hibernating
10419,456,9,1118.8700000000001,2,2,2,6,Hibernating
10420,131,8,964.73,4,2,2,8,Regulars
10421,963,7,546.29,1,1,1,3,Hibernating
10422,637,8,2728.13,1,2,5,8,Regulars
10423,191,13,1293.93,3,4,3,10,Regulars
10424,60,11,1642.97,5,3,3,11,Loyal
10425,72,13,1717.62,4,4,3,11,Loyal
10426,101,8,538.94,4,2,1,7,Regulars
10427,278,12,1240.29,2,4,2,8,At Risk
10428,176,12,1868.2599999999998,3,4,4,11,Big Spenders
10429,285,10,2465.96,2,3,4,9,Regulars
10430,195,14,2651.15,3,5,5,13,Big Spenders
10431,1015,3,1454.98,1,1,3,5,Regulars
10432,277,14,2976.4,2,5,5,12,At Risk
10433,1080,9,1299.4,1,2,3,6,Regulars
10434,598,12,2555.83,1,4,4,9,At Risk
10435,485,8,1673.68,1,2,3,6,Regulars
10436,393,11,1399.81,2,3,3,8,Regulars
10437,102,6,494.18,4,1,1,6,Regulars
10438,110,11,4521.14,4,3,5,12,Loyal
10439,620,13,787.61,1,4,1,6,At Risk
10440,129,8,1370.2299999999998,4,2,3,9,Regulars
10441,822,5,1986.2599999999998,1,1,4,6,Regulars
10442,608,9,1241.79,1,2,3,6,Regulars
10443,37,9,1723.4299999999998,5,2,3,10,Regulars
10444,303,9,1239.07,2,2,2,6,Hibernating
10445,264,13,1431.72,2,4,3,9,At Risk
10446,24,16,1664.03,5,5,3,13,Loyal
10447,432,12,755.85,2,4,1,7,At Risk
10448,22,9,793.53,5,2,1,8,Regulars
10449,142,14,2387.19,4,5,4,13,Champions
10450,7,17,3295.12,5,5,5,15,Champions
10451,327,8,979.18,2,2,2,6,Hibernating
10452,47,14,1829.4499999999998,5,5,4,14,Champions
10453,26,8,1797.61,5,2,4,11,Big Spenders
10454,38,11,1554.69,5,3,3,11,Loyal
10455,107,11,975.82,4,3,2,9,Loyal
10456,237,8,625.41,3,2,1,6,Regulars
10457,201,11,1184.51,3,3,2,8,Regulars
10458,30,14,1533.48,5,5,3,13,Loyal
10459,86,11,1104.51,4,3,2,9,Loyal
10460,322,8,2851.0,2,2,5,9,Regulars
10461,302,10,2950.6,2,3,5,10,Regulars
10462,1351,8,521.83,1,2,1,4,Hibernating
10463,400,8,1049.62,2,2,2,6,Hibernating
10464,400,9,1429.77,2,2,3,7,Regulars
10465,235,5,318.50000000000006,3,1,1,5,Regulars
10466,414,5,834.07,2,1,1,4,Hibernating
10467,527,14,2930.59,1,5,5,11,At Risk
10468,82,12,1136.6999999999998,4,4,2,10,Loyal
10469,326,13,966.05,2,4,2,8,At Risk
10470,367,14,1118.06,2,5,2,9,At Risk
10471,464,15,5391.33,1,5,5,11,At Risk
10472,316,9,2743.96,2,2,5,9,Regulars
10473,297,6,802.25,2,1,1,4,Hibernating
10474,643,14,3898.5,1,5,5,11,At Risk
10475,64,9,1505.6200000000001,5,2,3,10,Regulars
10476,251,4,466.05,2,1,1,4,Hibernating
10477,111,12,1175.25,4,4,2,10,Loyal
10478,542,8,729.33,1,2,1,4,Hibernating
10479,513,15,1908.67,1,5,4,10,At Risk
10480,218,13,2944.7299999999996,3,4,5,12,Big Spenders
10481,316,7,527.61,2,1,1,4,Hibernating
10482,44,17,4070.8500000000004,5,5,5,15,Champions
10483,537,7,1708.3300000000002,1,1,3,5,Regulars
10484,292,8,1114.72,2,2,2,6,Hibernating
10485,11,15,2890.42,5,5,5,15,Champions
10486,771,9,2787.0599999999995,1,2,5,8,Regulars
10487,128,9,2102.16,4,2,4,10,Big Spenders
10488,6,13,1928.0300000000002,5,4,4,13,Champions
10489,70,11,1536.94,4,3,3,10,Loyal
10490,22,11,1485.27,5,3,3,11,Loyal
10491,214,11,1680.53,3,3,3,9,Regulars
10492,436,8,1503.65,2,2,3,7,Regulars
10493,101,6,326.53000000000003,4,1,1,6,Regulars
10494,156,10,1189.75,3,3,2,8,Regulars
10495,104,3,556.98,4,1,1,6,Regulars
10496,178,8,898.79,3,2,2,7,Regulars
10497,307,16,2729.75,2,5,5,12,At Risk
10498,151,9,1746.56,3,2,4,9,Big Spenders
10499,125,9,708.3299999999999,4,2,1,7,Regulars
10500,206,10,1553.73,3,3,3,9,Regulars
10501,513,12,1252.72,1,4,3,8,At Risk
10502,1422,6,862.52,1,1,2,4,Hibernating
10503,224,11,1568.18,3,3,3,9,Regulars
10504,278,14,4512.71,2,5,5,12,At Risk
10505,690,10,3667.65,1,3,5,9,Regulars
10506,600,7,1828.36,1,1,4,6,Regulars
10507,614,10,1309.91,1,3,3,7,Regulars
10508,76,15,1218.55,4,5,2,11,Loyal
10509,67,12,1588.1899999999998,4,4,3,11,Loyal
10510,23,7,896.6600000000001,5,1,2,8,Regulars
10511,17,7,2221.37,5,1,4,10,Big Spenders
10512,236,10,1306.54,3,3,3,9,Regulars
10513,286,15,5423.44,2,5,5,12,At Risk
10514,10,9,1967.5099999999998,5,2,4,11,Big Spenders
10515,435,9,907.0,2,2,2,6,Hibernating
10516,318,10,825.6500000000001,2,3,1,6,Regulars
10517,53,16,6168.76,5,5,5,15,Champions
10518,12,14,3186.83,5,5,5,15,Champions
10519,727,6,1359.13,1,1,3,5,Regulars
10520,726,10,1404.76,1,3,3,7,Regulars
10521,54,16,1736.55,5,5,4,14,Champions
10522,140,13,1848.68,4,4,4,12,Champions
10523,294,7,605.28,2,1,1,4,Hibernating
10524,69,15,1978.96,4,5,4,13,Champions
10525,287,7,1878.68,2,1,4,7,Regulars
10526,141,9,1402.3,4,2,3,9,Regulars
10527,491,11,1502.1,1,3,3,7,Regulars
10528,92,7,695.45,4,1,1,6,Regulars
10529,48,10,3158.6000000000004,5,3,5,13,Loyal
10530,520,4,630.5500000000001,1,1,1,3,Hibernating
10531,101,8,1549.42,4,2,3,9,Regulars
10532,211,12,1343.54,3,4,3,10,Regulars
10533,408,8,1063.6000000000001,2,2,2,6,Hibernating
10534,129,8,1012.3299999999999,4,2,2,8,Regulars
10535,41,9,703.6,5,2,1,8,Regulars
10536,483,10,2078.83,1,3,4,8,Regulars
10537,232,8,554.82,3,2,1,6,Regulars
10538,72,10,2210.71,4,3,4,11,Loyal
10539,495,18,4056.02,1,5,5,11,At Risk
10540,211,10,2866.81,3,3,5,11,Big Spenders
10541,1099,8,834.58,1,2,1,4,Hibernating
10542,84,14,1743.14,4,5,4,13,Champions
10543,412,9,1178.55,2,2,2,6,Hibernating
10544,199,7,434.46999999999997,3,1,1,5,Regulars
10545,330,9,687.3,2,2,1,5,Hibernating
10546,202,7,535.61,3,1,1,5,Regulars
10547,373,12,2776.2,2,4,5,11,At Risk
10548,30,8,817.76,5,2,1,8,Regulars
10549,59,4,426.26000000000005,5,1,1,7,Regulars
10550,88,9,622.15,4,2,1,7,Regulars
10551,220,10,1940.57,3,3,4,10,Big Spenders
10552,267,11,2077.34,2,3,4,9,Regulars
10553,411,8,1106.45,2,2,2,6,Hibernating
10554,23,17,4401.94,5,5,5,15,Champions
10555,234,10,1967.3,3,3,4,10,Big Spenders
10556,255,10,6124.52,2,3,5,10,Regulars
10557,266,10,870.16,2,3,2,7,Regulars
10558,455,9,2138.0,2,2,4,8,Regulars
10559,25,9,3603.46,5,2,5,12,Big Spenders
10560,134,9,2468.8399999999997,4,2,4,10,Big Spenders
10561,404,10,1484.5500000000002,2,3,3,8,Regulars
10562,73,10,798.98,4,3,1,8,Loyal
10563,614,8,982.13,1,2,2,5,Hibernating
10564,53,9,767.99,5,2,1,8,Regulars
10565,1007,9,1627.76,1,2,3,6,Regulars
10566,395,5,894.96,2,1,2,5,Hibernating
10567,48,12,1472.79,5,4,3,12,Loyal
10568,683,9,756.58,1,2,1,4,Hibernating
10569,75,10,1272.26,4,3,3,10,Loyal
10570,45,10,721.71,5,3,1,9,Loyal
10571,257,11,4701.03,2,3,5,10,Regulars
10572,117,11,1184.85,4,3,2,9,Loyal
10573,117,10,1834.12,4,3,4,11,Loyal
10574,227,19,4838.52,3,5,5,13,Big Spenders
10575,347,15,3130.31,2,5,5,12,At Risk
10576,459,11,726.8199999999999,2,3,1,6,Regulars
10577,564,7,819.51,1,1,1,3,Hibernating
10578,148,8,1224.16,3,2,2,7,Regulars
10579,51,11,2347.8199999999997,5,3,4,12,Loyal
10580,145,8,629.3199999999999,4,2,1,7,Regulars
10581,646,17,6432.15,1,5,5,11,At Risk
10582,193,15,1578.58,3,5,3,11,Regulars
10583,189,11,3017.08,3,3,5,11,Big Spenders
10584,292,10,2614.29,2,3,5,10,Regulars
10585,12,10,693.4499999999999,5,3,1,9,Loyal
10586,496,7,1705.6399999999999,1,1,3,5,Regulars
10587,55,12,2047.49,5,4,4,13,Champions
10588,288,12,1278.55,2,4,3,9,At Risk
10589,202,6,589.96,3,1,1,5,Regulars
10590,276,13,2220.15,2,4,4,10,At Risk
10591,215,10,1625.47,3,3,3,9,Regulars
10592,0,15,4538.700000000001,5,5,5,15,Champions
10593,75,14,1617.19,4,5,3,12,Loyal
10594,165,10,1004.72,3,3,2,8,Regulars
10595,476,11,1077.35,1,3,2,6,Regulars
10596,153,10,1161.3,3,3,2,8,Regulars
10597,155,8,1368.32,3,2,3,8,Regulars
10598,99,6,2417.46,4,1,4,9,Big Spenders
10599,57,14,1281.1100000000001,5,5,3,13,Loyal
10600,829,6,765.45,1,1,1,3,Hibernating
10601,500,9,682.41,1,2,1,4,Hibernating
10602,233,10,1065.26,3,3,2,8,Regulars
10603,128,7,840.39,4,1,1,6,Regulars
10604,38,13,1177.6599999999999,5,4,2,11,Loyal
10605,350,14,2269.13,2,5,4,11,At Risk
10606,119,11,1723.31,4,3,3,10,Loyal
10607,65,7,627.02,5,1,1,7,Regulars
10608,125,16,3646.8199999999997,4,5,5,14,Champions
10609,434,9,2023.25,2,2,4,8,Regulars
10610,187,12,1590.71,3,4,3,10,Regulars
10611,1501,7,1073.15,1,1,2,4,Hibernating
10612,443,9,794.6,2,2,1,5,Hibernating
10613,305,11,2102.66,2,3,4,9,Regulars
10614,16,12,1474.66,5,4,3,12,Loyal
10615,49,16,1957.74,5,5,4,14,Champions
10616,1285,10,4143.57,1,3,5,9,Regulars
10617,1204,10,2000.11,1,3,4,8,Regulars
10618,1,14,2434.19,5,5,4,14,Champions
10619,867,13,1674.11,1,4,3,8,At Risk
10620,103,8,972.2,4,2,2,8,Regulars
10621,24,10,2720.18,5,3,5,13,Loyal
10622,154,10,1660.28,3,3,3,9,Regulars
10623,355,11,1205.43,2,3,2,7,Regulars
10624,26,8,929.73,5,2,2,9,Regulars
10625,1499,6,2584.19,1,1,5,7,Regulars
10626,59,10,2382.84,5,3,4,12,Loyal
10627,42,16,1878.71,5,5,4,14,Champions
10628,115,13,4409.46,4,4,5,13,Champions
10629,60,12,1219.7800000000002,5,4,2,11,Loyal
10630,193,14,1548.99,3,5,3,11,Regulars
10631,91,6,502.66,4,1,1,6,Regulars
10632,914,5,1040.03,1,1,2,4,Hibernating
10633,124,9,1844.53,4,2,4,10,Big Spenders
10634,132,11,1841.23,4,3,4,11,Loyal
10635,207,15,2398.06,3,5,4,12,Big Spenders
10636,167,9,991.24,3,2,2,7,Regulars
10637,351,18,3841.23,2,5,5,12,At Risk
10638,112,12,1239.3,4,4,2,10,Loyal
10639,1176,4,161.51999999999998,1,1,1,3,Hibernating
10640,202,9,1001.31,3,2,2,7,Regulars
10641,176,8,1682.44,3,2,3,8,Regulars
10642,121,8,1782.75,4,2,4,10,Big Spenders
10643,455,9,1010.74,2,2,2,6,Hibernating
10644,226,13,1093.3,3,4,2,9,Regulars
10645,541,12,1740.84,1,4,4,9,At Risk
10646,64,11,2116.64,5,3,4,12,Loyal
