customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cat_richness,churn_horizon_days,last_purchase,days_since_last,is_churned
1253,436,20,2549.27,2,5,4,11,At Risk,1,90,2024-07-21,436,1
1254,407,11,3172.3100000000004,2,3,5,10,Regulars,1,120,2024-08-19,407,1
1255,2310,1,40.65,1,1,1,3,Hibernating,1,180,2019-06-04,2310,1
1256,300,11,2271.63,2,3,4,9,Regulars,1,120,2024-12-04,300,1
1257,91,15,1588.51,4,5,3,12,Loyal,1,90,2025-07-01,91,1
1258,68,6,2213.64,4,1,4,9,Big Spenders,1,180,2025-07-24,68,0
1259,165,10,3182.09,3,3,5,11,Big Spenders,1,120,2025-04-18,165,1
1260,47,22,3212.86,5,5,5,15,Champions,1,90,2025-08-14,47,0
1261,115,9,2788.68,4,2,5,11,Big Spenders,1,120,2025-06-07,115,0
1262,54,18,2252.9,5,5,4,14,Champions,1,90,2025-08-07,54,0
1263,194,14,2241.23,3,5,4,12,Big Spenders,1,90,2025-03-20,194,1
1264,122,5,1359.8700000000001,4,1,3,8,Regulars,1,180,2025-05-31,122,0
1265,171,16,2773.1,3,5,5,13,Big Spenders,1,90,2025-04-12,171,1
1266,216,12,1314.75,3,4,3,10,Regulars,1,90,2025-02-26,216,1
1267,787,10,1315.55,1,3,3,7,Regulars,1,120,2023-08-05,787,1
1268,230,10,1472.2,3,3,3,9,Regulars,1,120,2025-02-12,230,1
1269,104,8,2896.4199999999996,4,2,5,11,Big Spenders,1,180,2025-06-18,104,0
1270,82,5,549.37,4,1,1,6,Regulars,1,180,2025-07-10,82,0
1271,125,9,2322.58,4,2,4,10,Big Spenders,1,120,2025-05-28,125,1
1272,85,13,690.84,4,4,1,9,Loyal,1,90,2025-07-07,85,0
1273,18,15,4685.08,5,5,5,15,Champions,1,90,2025-09-12,18,0
1274,72,9,2344.7,4,2,4,10,Big Spenders,1,120,2025-07-20,72,0
1275,65,10,1364.68,5,3,3,11,Loyal,1,120,2025-07-27,65,0
1276,742,4,402.49,1,1,1,3,Hibernating,1,180,2023-09-19,742,1
1277,17,16,4136.81,5,5,5,15,Champions,1,90,2025-09-13,17,0
1278,105,7,1154.3600000000001,4,1,2,7,Regulars,1,180,2025-06-17,105,0
1279,1356,10,2693.76,1,3,5,9,Regulars,1,120,2022-01-13,1356,1
1280,382,11,2328.36,2,3,4,9,Regulars,1,120,2024-09-13,382,1
1281,361,5,456.38,2,1,1,4,Hibernating,1,180,2024-10-04,361,1
1282,67,12,1854.86,4,4,4,12,Champions,1,90,2025-07-25,67,0
1283,129,10,3512.95,4,3,5,12,Loyal,1,120,2025-05-24,129,1
1284,161,7,846.43,3,1,2,6,Regulars,1,180,2025-04-22,161,0
1285,183,7,377.38,3,1,1,5,Regulars,1,180,2025-03-31,183,1
1286,651,7,858.4300000000001,1,1,2,4,Hibernating,1,180,2023-12-19,651,1
1287,286,7,523.74,2,1,1,4,Hibernating,1,180,2024-12-18,286,1
1288,213,12,4958.99,3,4,5,12,Big Spenders,1,90,2025-03-01,213,1
1289,76,13,3324.37,4,4,5,13,Champions,1,90,2025-07-16,76,0
1290,131,13,2759.0,4,4,5,13,Champions,1,90,2025-05-22,131,1
1291,866,8,1830.5,1,2,4,7,Regulars,1,180,2023-05-18,866,1
1292,116,11,2569.96,4,3,4,11,Loyal,1,120,2025-06-06,116,0
1293,448,14,3740.16,2,5,5,12,At Risk,1,90,2024-07-09,448,1
1294,23,20,2005.83,5,5,4,14,Champions,1,90,2025-09-07,23,0
1295,358,7,1093.7,2,1,2,5,Hibernating,1,180,2024-10-07,358,1
1296,90,12,3038.9700000000003,4,4,5,13,Champions,1,90,2025-07-02,90,0
1297,531,8,2752.62,1,2,5,8,Regulars,1,180,2024-04-17,531,1
1298,183,5,742.51,3,1,1,5,Regulars,1,180,2025-03-31,183,1
1299,55,13,1903.44,5,4,4,13,Champions,1,90,2025-08-06,55,0
1300,259,8,946.46,2,2,2,6,Hibernating,1,180,2025-01-14,259,1
1301,73,8,521.9,4,2,1,7,Regulars,1,180,2025-07-19,73,0
1302,225,7,807.9300000000001,3,1,1,5,Regulars,1,180,2025-02-17,225,1
1303,145,3,701.53,4,1,1,6,Regulars,1,180,2025-05-08,145,0
1304,87,15,3846.56,4,5,5,14,Champions,1,90,2025-07-05,87,0
1305,731,8,474.91,1,2,1,4,Hibernating,1,180,2023-09-30,731,1
1306,145,6,927.64,4,1,2,7,Regulars,1,180,2025-05-08,145,0
1307,22,10,1080.25,5,3,2,10,Loyal,1,120,2025-09-08,22,0
1308,35,7,286.9,5,1,1,7,Regulars,1,180,2025-08-26,35,0
1309,63,8,301.66,5,2,1,8,Regulars,1,180,2025-07-29,63,0
1310,237,8,949.44,3,2,2,7,Regulars,1,180,2025-02-05,237,1
1311,97,12,1915.44,4,4,4,12,Champions,1,90,2025-06-25,97,1
1312,24,9,515.65,5,2,1,8,Regulars,1,120,2025-09-06,24,0
1313,32,10,1170.46,5,3,2,10,Loyal,1,120,2025-08-29,32,0
1314,513,8,2361.42,1,2,4,7,Regulars,1,180,2024-05-05,513,1
1315,60,13,1057.12,5,4,2,11,Loyal,1,90,2025-08-01,60,0
1316,303,14,2531.92,2,5,4,11,At Risk,1,90,2024-12-01,303,1
1317,163,8,1345.32,3,2,3,8,Regulars,1,180,2025-04-20,163,0
1318,85,18,2633.02,4,5,5,14,Champions,1,90,2025-07-07,85,0
1319,197,14,1673.8700000000001,3,5,3,11,Regulars,1,90,2025-03-17,197,1
1320,196,8,609.72,3,2,1,6,Regulars,1,180,2025-03-18,196,1
1321,235,17,1870.3500000000001,3,5,4,12,Big Spenders,1,90,2025-02-07,235,1
1322,458,11,1716.8,2,3,3,8,Regulars,1,120,2024-06-29,458,1
1323,427,9,790.05,2,2,1,5,Hibernating,1,120,2024-07-30,427,1
1324,86,10,1652.15,4,3,3,10,Loyal,1,120,2025-07-06,86,0
1325,184,9,1209.5,3,2,2,7,Regulars,1,120,2025-03-30,184,1
1326,118,14,2059.59,4,5,4,13,Champions,1,90,2025-06-04,118,1
1327,247,10,955.18,3,3,2,8,Regulars,1,120,2025-01-26,247,1
1328,786,5,525.31,1,1,1,3,Hibernating,1,180,2023-08-06,786,1
1329,275,11,1557.4199999999998,2,3,3,8,Regulars,1,120,2024-12-29,275,1
1330,15,7,861.3499999999999,5,1,2,8,Regulars,1,180,2025-09-15,15,0
1331,424,12,1625.92,2,4,3,9,At Risk,1,90,2024-08-02,424,1
1332,129,17,2548.24,4,5,4,13,Champions,1,90,2025-05-24,129,1
1333,44,11,1485.43,5,3,3,11,Loyal,1,120,2025-08-17,44,0
1334,119,7,1834.3799999999999,4,1,4,9,Big Spenders,1,180,2025-06-03,119,0
1335,143,8,700.58,4,2,1,7,Regulars,1,180,2025-05-10,143,0
1336,44,10,1624.98,5,3,3,11,Loyal,1,120,2025-08-17,44,0
1337,124,8,997.72,4,2,2,8,Regulars,1,180,2025-05-29,124,0
1338,171,12,1492.86,3,4,3,10,Regulars,1,90,2025-04-12,171,1
1339,145,8,490.31,4,2,1,7,Regulars,1,180,2025-05-08,145,0
1340,93,13,1635.39,4,4,3,11,Loyal,1,90,2025-06-29,93,1
1341,67,18,3459.02,4,5,5,14,Champions,1,90,2025-07-25,67,0
1342,23,12,1129.98,5,4,2,11,Loyal,1,90,2025-09-07,23,0
1343,549,6,1249.93,1,1,3,5,Regulars,1,180,2024-03-30,549,1
1344,399,16,1719.08,2,5,3,10,At Risk,1,90,2024-08-27,399,1
1345,379,8,925.69,2,2,2,6,Hibernating,1,180,2024-09-16,379,1
1346,515,11,2809.61,1,3,5,9,Regulars,1,120,2024-05-03,515,1
1347,194,15,3518.06,3,5,5,13,Big Spenders,1,90,2025-03-20,194,1
1348,382,12,1167.51,2,4,2,8,At Risk,1,90,2024-09-13,382,1
1349,42,12,819.16,5,4,1,10,Loyal,1,90,2025-08-19,42,0
1350,67,12,3060.33,4,4,5,13,Champions,1,90,2025-07-25,67,0
1351,403,9,1248.07,2,2,3,7,Regulars,1,120,2024-08-23,403,1
1352,180,14,1252.87,3,5,3,11,Regulars,1,90,2025-04-03,180,1
1353,0,13,2968.49,5,4,5,14,Champions,1,90,2025-09-30,0,0
1354,207,10,4851.22,3,3,5,11,Big Spenders,1,120,2025-03-07,207,1
1355,180,11,2470.25,3,3,4,10,Big Spenders,1,120,2025-04-03,180,1
1356,361,16,1856.8600000000001,2,5,4,11,At Risk,1,90,2024-10-04,361,1
1357,49,10,1547.51,5,3,3,11,Loyal,1,120,2025-08-12,49,0
1358,583,13,1604.11,1,4,3,8,At Risk,1,90,2024-02-25,583,1
1359,86,9,577.53,4,2,1,7,Regulars,1,120,2025-07-06,86,0
1360,85,12,1390.28,4,4,3,11,Loyal,1,90,2025-07-07,85,0
1361,754,10,3537.41,1,3,5,9,Regulars,1,120,2023-09-07,754,1
1362,209,7,637.37,3,1,1,5,Regulars,1,180,2025-03-05,209,1
1363,12,9,942.64,5,2,2,9,Regulars,1,120,2025-09-18,12,0
1364,79,17,2459.25,4,5,4,13,Champions,1,90,2025-07-13,79,0
1365,454,10,1522.62,2,3,3,8,Regulars,1,120,2024-07-03,454,1
1366,498,12,3182.25,1,4,5,10,At Risk,1,90,2024-05-20,498,1
1367,457,8,2169.95,2,2,4,8,Regulars,1,180,2024-06-30,457,1
1368,109,11,5025.04,4,3,5,12,Loyal,1,120,2025-06-13,109,0
1369,310,9,1068.71,2,2,2,6,Hibernating,1,120,2024-11-24,310,1
1370,260,13,1549.17,2,4,3,9,At Risk,1,90,2025-01-13,260,1
1371,615,13,3130.56,1,4,5,10,At Risk,1,90,2024-01-24,615,1
1372,1312,6,2156.86,1,1,4,6,Regulars,1,180,2022-02-26,1312,1
1373,154,7,749.48,3,1,1,5,Regulars,1,180,2025-04-29,154,0
1374,337,7,547.81,2,1,1,4,Hibernating,1,180,2024-10-28,337,1
1375,260,13,2181.44,2,4,4,10,At Risk,1,90,2025-01-13,260,1
1376,28,14,2119.55,5,5,4,14,Champions,1,90,2025-09-02,28,0
1377,266,11,2222.2000000000003,2,3,4,9,Regulars,1,120,2025-01-07,266,1
1378,504,6,1235.17,1,1,2,4,Hibernating,1,180,2024-05-14,504,1
1379,431,15,1391.26,2,5,3,10,At Risk,1,90,2024-07-26,431,1
1380,48,17,1756.8700000000001,5,5,4,14,Champions,1,90,2025-08-13,48,0
1381,855,8,853.41,1,2,2,5,Hibernating,1,180,2023-05-29,855,1
1382,600,11,2525.4700000000003,1,3,4,8,Regulars,1,120,2024-02-08,600,1
1383,526,8,1690.92,1,2,3,6,Regulars,1,180,2024-04-22,526,1
1384,163,10,2355.16,3,3,4,10,Big Spenders,1,120,2025-04-20,163,1
1385,104,15,2574.73,4,5,5,14,Champions,1,90,2025-06-18,104,1
1386,681,8,5800.76,1,2,5,8,Regulars,1,180,2023-11-19,681,1
1387,99,18,2292.13,4,5,4,13,Champions,1,90,2025-06-23,99,1
1388,154,6,944.45,3,1,2,6,Regulars,1,180,2025-04-29,154,0
1389,617,13,1984.91,1,4,4,9,At Risk,1,90,2024-01-22,617,1
1390,141,13,2376.38,4,4,4,12,Champions,1,90,2025-05-12,141,1
1391,383,10,2967.1299999999997,2,3,5,10,Regulars,1,120,2024-09-12,383,1
1392,368,6,1047.3600000000001,2,1,2,5,Hibernating,1,180,2024-09-27,368,1
1393,36,15,4046.76,5,5,5,15,Champions,1,90,2025-08-25,36,0
1394,587,7,2058.06,1,1,4,6,Regulars,1,180,2024-02-21,587,1
1395,239,9,840.5600000000001,3,2,1,6,Regulars,1,120,2025-02-03,239,1
1396,1,10,734.03,5,3,1,9,Loyal,1,120,2025-09-29,1,0
1397,264,9,2720.81,2,2,5,9,Regulars,1,120,2025-01-09,264,1
1398,302,13,1394.09,2,4,3,9,At Risk,1,90,2024-12-02,302,1
1399,662,8,1134.14,1,2,2,5,Hibernating,1,180,2023-12-08,662,1
1400,320,12,1983.59,2,4,4,10,At Risk,1,90,2024-11-14,320,1
1401,186,8,1567.19,3,2,3,8,Regulars,1,180,2025-03-28,186,1
1402,258,19,2805.44,2,5,5,12,At Risk,1,90,2025-01-15,258,1
1403,154,10,1983.7099999999998,3,3,4,10,Big Spenders,1,120,2025-04-29,154,1
1404,127,10,2195.73,4,3,4,11,Loyal,1,120,2025-05-26,127,1
1405,50,9,1611.69,5,2,3,10,Regulars,1,120,2025-08-11,50,0
1406,277,9,2723.8,2,2,5,9,Regulars,1,120,2024-12-27,277,1
1407,778,8,607.59,1,2,1,4,Hibernating,1,180,2023-08-14,778,1
1408,38,15,1861.63,5,5,4,14,Champions,1,90,2025-08-23,38,0
1409,33,8,1340.29,5,2,3,10,Regulars,1,180,2025-08-28,33,0
1410,481,11,1348.75,1,3,3,7,Regulars,1,120,2024-06-06,481,1
1411,14,7,1008.19,5,1,2,8,Regulars,1,180,2025-09-16,14,0
1412,326,6,2654.17,2,1,5,8,Regulars,1,180,2024-11-08,326,1
1413,45,12,2560.7200000000003,5,4,4,13,Champions,1,90,2025-08-16,45,0
1414,225,14,1390.14,3,5,3,11,Regulars,1,90,2025-02-17,225,1
1415,111,13,1201.43,4,4,2,10,Loyal,1,90,2025-06-11,111,1
1416,145,17,3325.11,4,5,5,14,Champions,1,90,2025-05-08,145,1
1417,208,13,4080.15,3,4,5,12,Big Spenders,1,90,2025-03-06,208,1
1418,126,11,1180.16,4,3,2,9,Loyal,1,120,2025-05-27,126,1
1419,60,13,1151.15,5,4,2,11,Loyal,1,90,2025-08-01,60,0
1420,20,10,1673.5,5,3,3,11,Loyal,1,120,2025-09-10,20,0
1421,144,10,1588.2799999999997,4,3,3,10,Loyal,1,120,2025-05-09,144,1
1422,83,5,817.86,4,1,1,6,Regulars,1,180,2025-07-09,83,0
1423,381,5,864.7800000000001,2,1,2,5,Hibernating,1,180,2024-09-14,381,1
1424,909,6,4049.8500000000004,1,1,5,7,Regulars,1,180,2023-04-05,909,1
1425,127,15,1143.0,4,5,2,11,Loyal,1,90,2025-05-26,127,1
1426,261,8,818.4,2,2,1,5,Hibernating,1,180,2025-01-12,261,1
1427,122,11,854.99,4,3,2,9,Loyal,1,120,2025-05-31,122,1
1428,61,11,2852.4500000000003,5,3,5,13,Loyal,1,120,2025-07-31,61,0
1429,273,11,890.9599999999999,2,3,2,7,Regulars,1,120,2024-12-31,273,1
1430,130,13,2035.1000000000001,4,4,4,12,Champions,1,90,2025-05-23,130,1
1431,207,12,962.8399999999999,3,4,2,9,Regulars,1,90,2025-03-07,207,1
1432,227,7,300.78,3,1,1,5,Regulars,1,180,2025-02-15,227,1
1433,689,8,2764.3,1,2,5,8,Regulars,1,180,2023-11-11,689,1
1434,1,9,662.6,5,2,1,8,Regulars,1,120,2025-09-29,1,0
1435,236,6,757.6,3,1,1,5,Regulars,1,180,2025-02-06,236,1
1436,187,11,2436.19,3,3,4,10,Big Spenders,1,120,2025-03-27,187,1
1437,436,10,1526.0300000000002,2,3,3,8,Regulars,1,120,2024-07-21,436,1
1438,253,12,2646.91,2,4,5,11,At Risk,1,90,2025-01-20,253,1
1439,742,7,418.43000000000006,1,1,1,3,Hibernating,1,180,2023-09-19,742,1
1440,108,10,2137.81,4,3,4,11,Loyal,1,120,2025-06-14,108,0
1441,214,9,1245.6100000000001,3,2,3,8,Regulars,1,120,2025-02-28,214,1
1442,184,8,635.0,3,2,1,6,Regulars,1,180,2025-03-30,184,1
1443,226,14,1868.04,3,5,4,12,Big Spenders,1,90,2025-02-16,226,1
1444,288,12,2544.91,2,4,4,10,At Risk,1,90,2024-12-16,288,1
1445,6,18,1968.02,5,5,4,14,Champions,1,90,2025-09-24,6,0
1446,22,15,1794.63,5,5,4,14,Champions,1,90,2025-09-08,22,0
1447,212,17,2174.64,3,5,4,12,Big Spenders,1,90,2025-03-02,212,1
1448,57,13,884.9100000000001,5,4,2,11,Loyal,1,90,2025-08-04,57,0
1449,496,8,1517.3400000000001,1,2,3,6,Regulars,1,180,2024-05-22,496,1
1450,99,10,735.42,4,3,1,8,Loyal,1,120,2025-06-23,99,0
1451,230,10,3245.81,3,3,5,11,Big Spenders,1,120,2025-02-12,230,1
1452,226,8,1013.08,3,2,2,7,Regulars,1,180,2025-02-16,226,1
1453,563,12,2353.37,1,4,4,9,At Risk,1,90,2024-03-16,563,1
1454,227,6,1369.1,3,1,3,7,Regulars,1,180,2025-02-15,227,1
1455,198,9,1587.66,3,2,3,8,Regulars,1,120,2025-03-16,198,1
1456,239,10,1729.1799999999998,3,3,4,10,Big Spenders,1,120,2025-02-03,239,1
1457,234,8,1129.3899999999999,3,2,2,7,Regulars,1,180,2025-02-08,234,1
1458,111,11,1181.6000000000001,4,3,2,9,Loyal,1,120,2025-06-11,111,0
1459,2,14,4292.08,5,5,5,15,Champions,1,90,2025-09-28,2,0
1460,55,9,2783.83,5,2,5,12,Big Spenders,1,120,2025-08-06,55,0
1461,1266,5,335.71000000000004,1,1,1,3,Hibernating,1,180,2022-04-13,1266,1
1462,713,5,327.37,1,1,1,3,Hibernating,1,180,2023-10-18,713,1
1463,98,4,892.1,4,1,2,7,Regulars,1,180,2025-06-24,98,0
1464,160,9,1059.24,3,2,2,7,Regulars,1,120,2025-04-23,160,1
1465,22,7,875.9200000000001,5,1,2,8,Regulars,1,180,2025-09-08,22,0
1466,1083,11,716.49,1,3,1,5,Regulars,1,120,2022-10-13,1083,1
1467,53,10,1218.05,5,3,2,10,Loyal,1,120,2025-08-08,53,0
1468,460,12,1816.0,1,4,4,9,At Risk,1,90,2024-06-27,460,1
1469,10,10,2936.4199999999996,5,3,5,13,Loyal,1,120,2025-09-20,10,0
1470,495,9,1053.41,1,2,2,5,Hibernating,1,120,2024-05-23,495,1
1471,135,9,1199.54,4,2,2,8,Regulars,1,120,2025-05-18,135,1
1472,565,10,2169.65,1,3,4,8,Regulars,1,120,2024-03-14,565,1
1473,654,5,1218.4899999999998,1,1,2,4,Hibernating,1,180,2023-12-16,654,1
1474,175,13,1432.46,3,4,3,10,Regulars,1,90,2025-04-08,175,1
1475,214,13,2317.91,3,4,4,11,Big Spenders,1,90,2025-02-28,214,1
1476,83,12,1535.52,4,4,3,11,Loyal,1,90,2025-07-09,83,0
1477,285,9,1355.77,2,2,3,7,Regulars,1,120,2024-12-19,285,1
1478,400,9,2625.58,2,2,5,9,Regulars,1,120,2024-08-26,400,1
1479,794,10,3002.6000000000004,1,3,5,9,Regulars,1,120,2023-07-29,794,1
1480,40,9,2006.0800000000002,5,2,4,11,Big Spenders,1,120,2025-08-21,40,0
1481,79,14,1934.74,4,5,4,13,Champions,1,90,2025-07-13,79,0
1482,26,17,2325.9,5,5,4,14,Champions,1,90,2025-09-04,26,0
1483,99,15,3714.57,4,5,5,14,Champions,1,90,2025-06-23,99,1
1484,373,8,3127.84,2,2,5,9,Regulars,1,180,2024-09-22,373,1
1485,34,11,3384.2999999999997,5,3,5,13,Loyal,1,120,2025-08-27,34,0
1486,167,8,2266.06,3,2,4,9,Big Spenders,1,180,2025-04-16,167,0
1487,103,11,2438.67,4,3,4,11,Loyal,1,120,2025-06-19,103,0
1488,293,6,412.67,2,1,1,4,Hibernating,1,180,2024-12-11,293,1
1489,73,13,3117.5899999999997,4,4,5,13,Champions,1,90,2025-07-19,73,0
1490,60,12,1454.4099999999999,5,4,3,12,Loyal,1,90,2025-08-01,60,0
1491,78,6,1505.2600000000002,4,1,3,8,Regulars,1,180,2025-07-14,78,0
1492,466,9,1285.3400000000001,1,2,3,6,Regulars,1,120,2024-06-21,466,1
1493,197,8,2096.6800000000003,3,2,4,9,Big Spenders,1,180,2025-03-17,197,1
1494,299,8,598.44,2,2,1,5,Hibernating,1,180,2024-12-05,299,1
1495,1020,4,939.2000000000002,1,1,2,4,Hibernating,1,180,2022-12-15,1020,1
1496,577,12,1165.24,1,4,2,7,At Risk,1,90,2024-03-02,577,1
1497,129,15,4716.95,4,5,5,14,Champions,1,90,2025-05-24,129,1
1498,502,9,557.83,1,2,1,4,Hibernating,1,120,2024-05-16,502,1
1499,88,7,786.0,4,1,1,6,Regulars,1,180,2025-07-04,88,0
1500,294,12,3357.37,2,4,5,11,At Risk,1,90,2024-12-10,294,1
1501,958,6,1891.1799999999998,1,1,4,6,Regulars,1,180,2023-02-15,958,1
1502,80,6,1325.45,4,1,3,8,Regulars,1,180,2025-07-12,80,0
1503,53,18,3915.86,5,5,5,15,Champions,1,90,2025-08-08,53,0
1504,90,8,1344.01,4,2,3,9,Regulars,1,180,2025-07-02,90,0
1505,540,14,1908.6599999999999,1,5,4,10,At Risk,1,90,2024-04-08,540,1
1506,11,9,1291.43,5,2,3,10,Regulars,1,120,2025-09-19,11,0
1507,585,4,669.94,1,1,1,3,Hibernating,1,180,2024-02-23,585,1
1508,8,12,2918.23,5,4,5,14,Champions,1,90,2025-09-22,8,0
1509,198,11,715.62,3,3,1,7,Regulars,1,120,2025-03-16,198,1
1510,118,16,2949.5699999999997,4,5,5,14,Champions,1,90,2025-06-04,118,1
1511,503,10,1407.58,1,3,3,7,Regulars,1,120,2024-05-15,503,1
1512,38,16,1653.17,5,5,3,13,Loyal,1,90,2025-08-23,38,0
1513,25,10,1085.23,5,3,2,10,Loyal,1,120,2025-09-05,25,0
1514,292,13,993.36,2,4,2,8,At Risk,1,90,2024-12-12,292,1
1515,366,8,598.9,2,2,1,5,Hibernating,1,180,2024-09-29,366,1
1516,147,10,3269.8799999999997,4,3,5,12,Loyal,1,120,2025-05-06,147,1
1517,199,19,3216.67,3,5,5,13,Big Spenders,1,90,2025-03-15,199,1
1518,305,9,1594.65,2,2,3,7,Regulars,1,120,2024-11-29,305,1
1519,49,14,1992.7900000000002,5,5,4,14,Champions,1,90,2025-08-12,49,0
1520,799,8,1890.3300000000002,1,2,4,7,Regulars,1,180,2023-07-24,799,1
1521,297,7,1473.19,2,1,3,6,Regulars,1,180,2024-12-07,297,1
1522,431,11,5987.65,2,3,5,10,Regulars,1,120,2024-07-26,431,1
1523,114,10,1783.1200000000001,4,3,4,11,Loyal,1,120,2025-06-08,114,0
1524,89,15,2253.8199999999997,4,5,4,13,Champions,1,90,2025-07-03,89,0
1525,416,14,1826.44,2,5,4,11,At Risk,1,90,2024-08-10,416,1
1526,367,10,1194.55,2,3,2,7,Regulars,1,120,2024-09-28,367,1
1527,136,12,913.74,4,4,2,10,Loyal,1,90,2025-05-17,136,1
1528,165,9,549.75,3,2,1,6,Regulars,1,120,2025-04-18,165,1
1529,33,11,3999.09,5,3,5,13,Loyal,1,120,2025-08-28,33,0
1530,18,9,1789.67,5,2,4,11,Big Spenders,1,120,2025-09-12,18,0
1531,279,9,810.79,2,2,1,5,Hibernating,1,120,2024-12-25,279,1
1532,44,11,1601.29,5,3,3,11,Loyal,1,120,2025-08-17,44,0
1533,365,13,1491.74,2,4,3,9,At Risk,1,90,2024-09-30,365,1
1534,76,13,2184.1,4,4,4,12,Champions,1,90,2025-07-16,76,0
1535,48,10,809.5,5,3,1,9,Loyal,1,120,2025-08-13,48,0
1536,132,9,1522.91,4,2,3,9,Regulars,1,120,2025-05-21,132,1
1537,325,11,1158.47,2,3,2,7,Regulars,1,120,2024-11-09,325,1
1538,25,12,1283.9,5,4,3,12,Loyal,1,90,2025-09-05,25,0
1539,637,8,675.4,1,2,1,4,Hibernating,1,180,2024-01-02,637,1
1540,377,5,479.16999999999996,2,1,1,4,Hibernating,1,180,2024-09-18,377,1
1541,181,8,1131.79,3,2,2,7,Regulars,1,180,2025-04-02,181,1
1542,1203,7,626.4200000000001,1,1,1,3,Hibernating,1,180,2022-06-15,1203,1
1543,13,15,3300.63,5,5,5,15,Champions,1,90,2025-09-17,13,0
1544,517,8,1141.5,1,2,2,5,Hibernating,1,180,2024-05-01,517,1
1545,474,5,862.4799999999999,1,1,2,4,Hibernating,1,180,2024-06-13,474,1
1546,630,5,448.70000000000005,1,1,1,3,Hibernating,1,180,2024-01-09,630,1
1547,185,4,2181.52,3,1,4,8,Big Spenders,1,180,2025-03-29,185,1
1548,104,8,2031.96,4,2,4,10,Big Spenders,1,180,2025-06-18,104,0
1549,1207,8,869.15,1,2,2,5,Hibernating,1,180,2022-06-11,1207,1
1550,20,11,2053.06,5,3,4,12,Loyal,1,120,2025-09-10,20,0
1551,135,17,2883.77,4,5,5,14,Champions,1,90,2025-05-18,135,1
1552,355,9,2149.52,2,2,4,8,Regulars,1,120,2024-10-10,355,1
1553,385,4,511.87,2,1,1,4,Hibernating,1,180,2024-09-10,385,1
1554,14,7,663.62,5,1,1,7,Regulars,1,180,2025-09-16,14,0
1555,34,9,690.2600000000001,5,2,1,8,Regulars,1,120,2025-08-27,34,0
1556,322,8,916.41,2,2,2,6,Hibernating,1,180,2024-11-12,322,1
1557,245,10,893.48,3,3,2,8,Regulars,1,120,2025-01-28,245,1
1558,545,10,1064.0900000000001,1,3,2,6,Regulars,1,120,2024-04-03,545,1
1559,10,15,1949.5900000000001,5,5,4,14,Champions,1,90,2025-09-20,10,0
1560,175,6,1978.98,3,1,4,8,Big Spenders,1,180,2025-04-08,175,0
1561,103,9,2887.58,4,2,5,11,Big Spenders,1,120,2025-06-19,103,0
1562,4,12,1837.02,5,4,4,13,Champions,1,90,2025-09-26,4,0
1563,2,14,2399.5,5,5,4,14,Champions,1,90,2025-09-28,2,0
1564,407,7,741.75,2,1,1,4,Hibernating,1,180,2024-08-19,407,1
1565,56,11,642.47,5,3,1,9,Loyal,1,120,2025-08-05,56,0
1566,74,4,750.11,4,1,1,6,Regulars,1,180,2025-07-18,74,0
1567,55,17,4044.9700000000003,5,5,5,15,Champions,1,90,2025-08-06,55,0
1568,626,5,564.85,1,1,1,3,Hibernating,1,180,2024-01-13,626,1
1569,71,9,1337.3,4,2,3,9,Regulars,1,120,2025-07-21,71,0
1570,58,11,2500.1600000000003,5,3,4,12,Loyal,1,120,2025-08-03,58,0
1571,9,11,958.35,5,3,2,10,Loyal,1,120,2025-09-21,9,0
1572,871,8,1451.0,1,2,3,6,Regulars,1,180,2023-05-13,871,1
1573,321,9,2984.8,2,2,5,9,Regulars,1,120,2024-11-13,321,1
1574,71,13,3368.3199999999997,4,4,5,13,Champions,1,90,2025-07-21,71,0
1575,365,11,704.33,2,3,1,6,Regulars,1,120,2024-09-30,365,1
1576,73,8,2011.6200000000001,4,2,4,10,Big Spenders,1,180,2025-07-19,73,0
1577,34,12,1194.38,5,4,2,11,Loyal,1,90,2025-08-27,34,0
1578,154,10,3216.39,3,3,5,11,Big Spenders,1,120,2025-04-29,154,1
1579,235,10,4572.5,3,3,5,11,Big Spenders,1,120,2025-02-07,235,1
1580,11,9,2191.3900000000003,5,2,4,11,Big Spenders,1,120,2025-09-19,11,0
1581,87,9,3124.7400000000002,4,2,5,11,Big Spenders,1,120,2025-07-05,87,0
1582,120,3,745.89,4,1,1,6,Regulars,1,180,2025-06-02,120,0
1583,384,12,3441.4599999999996,2,4,5,11,At Risk,1,90,2024-09-11,384,1
1584,78,10,2189.8,4,3,4,11,Loyal,1,120,2025-07-14,78,0
1585,855,4,255.86,1,1,1,3,Hibernating,1,180,2023-05-29,855,1
1586,245,15,1159.6599999999999,3,5,2,10,Regulars,1,90,2025-01-28,245,1
1587,150,12,2140.39,3,4,4,11,Big Spenders,1,90,2025-05-03,150,1
1588,1137,7,1036.87,1,1,2,4,Hibernating,1,180,2022-08-20,1137,1
1589,37,12,3873.82,5,4,5,14,Champions,1,90,2025-08-24,37,0
1590,15,10,2053.5,5,3,4,12,Loyal,1,120,2025-09-15,15,0
1591,7,16,3167.46,5,5,5,15,Champions,1,90,2025-09-23,7,0
1592,211,10,3204.67,3,3,5,11,Big Spenders,1,120,2025-03-03,211,1
