customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,last_order_date,Churn,MedianDaysBetweenOrders,AvgOrderValue
7381.0,2468,1,306.11,1,1,4,6,114,Potential Loyalist,2018-12-29 06:39:00,1,,306.11
7384.0,1565,1,84.38,2,1,2,5,212,Potential Loyalist,2021-06-19 18:19:00,1,,84.38
7389.0,1852,2,309.90999999999997,1,3,4,8,134,Loyal Customers,2020-09-05 18:26:00,1,664.0,154.95499999999998
7390.0,1606,1,121.64,2,1,2,5,212,Potential Loyalist,2021-05-09 05:48:00,1,,121.64
7391.0,2745,1,27.79,1,1,1,3,111,At Risk,2018-03-27 11:15:00,1,,27.79
7397.0,1734,1,48.07,2,1,1,4,211,At Risk,2021-01-01 21:31:00,1,,48.07
7398.0,1746,2,152.79,2,3,2,7,232,Potential Loyalist,2020-12-20 18:27:00,1,10.0,76.395
7400.0,1743,2,107.12,2,3,2,7,232,Potential Loyalist,2020-12-23 16:02:00,1,53.0,53.56
7402.0,122,1,170.9,4,1,3,8,413,Loyal Customers,2025-06-01 07:02:00,0,,170.9
7403.0,1243,1,315.55,2,1,4,7,214,Potential Loyalist,2022-05-07 14:38:00,1,,315.55
7404.0,2345,1,102.78,1,1,2,4,112,At Risk,2019-05-01 22:08:00,1,,102.78
7406.0,1078,2,230.45,3,3,3,9,333,Loyal Customers,2022-10-19 07:49:00,1,707.0,115.225
7408.0,2336,1,69.0,1,1,1,3,111,At Risk,2019-05-10 23:39:00,1,,69.0
7409.0,1714,1,98.27,2,1,2,5,212,Potential Loyalist,2021-01-21 03:35:00,1,,98.27
7414.0,844,1,74.25,3,1,1,5,311,Potential Loyalist,2023-06-10 12:12:00,1,,74.25
7415.0,1262,1,409.51,2,1,4,7,214,Potential Loyalist,2022-04-18 11:26:00,1,,409.51
7416.0,679,1,344.64,3,1,4,8,314,Loyal Customers,2023-11-22 22:28:00,1,,344.64
7421.0,1583,3,298.69,2,4,3,9,243,Loyal Customers,2021-06-01 21:40:00,1,70.0,99.56333333333333
7422.0,358,2,206.42999999999998,4,3,3,10,433,Champions,2024-10-08 12:30:00,1,653.0,103.21499999999999
7424.0,1366,1,35.56,2,1,1,4,211,At Risk,2022-01-04 12:17:00,1,,35.56
7425.0,1543,1,155.28,2,1,2,5,212,Potential Loyalist,2021-07-11 19:27:00,1,,155.28
7426.0,789,5,696.73,3,4,4,11,344,Champions,2023-08-04 08:35:00,1,255.0,139.346
7428.0,1100,1,77.68,3,1,1,5,311,Potential Loyalist,2022-09-27 04:41:00,1,,77.68
7429.0,1231,2,324.73,3,3,4,10,334,Champions,2022-05-19 07:27:00,1,80.0,162.365
7430.0,2715,1,78.33,1,1,1,3,111,At Risk,2018-04-26 07:20:00,1,,78.33
7431.0,1084,1,146.49,3,1,2,6,312,Potential Loyalist,2022-10-13 23:00:00,1,,146.49
7432.0,1704,1,182.74,2,1,3,6,213,Potential Loyalist,2021-01-31 23:43:00,1,,182.74
7434.0,77,2,235.79,4,3,3,10,433,Champions,2025-07-16 15:49:00,0,102.0,117.895
7438.0,1313,4,608.9200000000001,2,4,4,10,244,Champions,2022-02-26 15:33:00,1,214.0,152.23000000000002
7440.0,924,2,195.77999999999997,3,3,3,9,333,Loyal Customers,2023-03-22 22:57:00,1,1493.0,97.88999999999999
7441.0,387,2,83.38,4,3,1,8,431,Loyal Customers,2024-09-09 16:15:00,1,2021.0,41.69
7442.0,2337,1,111.5,1,1,2,4,112,At Risk,2019-05-09 01:19:00,1,,111.5
7445.0,2571,2,246.81,1,3,3,7,133,Potential Loyalist,2018-09-17 09:30:00,1,137.0,123.405
7446.0,930,1,466.66,3,1,4,8,314,Loyal Customers,2023-03-16 06:33:00,1,,466.66
7448.0,69,2,274.16,4,3,3,10,433,Champions,2025-07-24 17:35:00,0,1602.0,137.08
7449.0,1669,3,188.39,2,4,3,9,243,Loyal Customers,2021-03-07 12:56:00,1,223.0,62.79666666666666
7450.0,1189,1,135.44,3,1,2,6,312,Potential Loyalist,2022-06-30 02:17:00,1,,135.44
7451.0,1451,1,289.83,2,1,3,6,213,Potential Loyalist,2021-10-11 18:57:00,1,,289.83
7452.0,1291,1,45.73,2,1,1,4,211,At Risk,2022-03-20 12:51:00,1,,45.73
7454.0,525,1,54.01,4,1,1,6,411,Potential Loyalist,2024-04-24 00:34:00,1,,54.01
7455.0,1595,1,64.52,2,1,1,4,211,At Risk,2021-05-20 03:52:00,1,,64.52
7461.0,28,1,196.88,4,1,3,8,413,Loyal Customers,2025-09-03 19:17:00,0,,196.88
7462.0,2238,1,214.06,1,1,3,5,113,Potential Loyalist,2019-08-16 05:26:00,1,,214.06
7463.0,610,3,332.66,3,4,4,11,344,Champions,2024-01-30 01:09:00,1,107.0,110.88666666666667
7464.0,2712,1,46.59,1,1,1,3,111,At Risk,2018-04-29 03:28:00,1,,46.59
7466.0,2279,1,72.77,1,1,1,3,111,At Risk,2019-07-06 16:15:00,1,,72.77
7467.0,2632,1,122.08,1,1,2,4,112,At Risk,2018-07-18 09:08:00,1,,122.08
7468.0,2546,1,265.15,1,1,3,5,113,Potential Loyalist,2018-10-12 04:21:00,1,,265.15
7469.0,1716,1,302.78,2,1,3,6,213,Potential Loyalist,2021-01-19 23:06:00,1,,302.78
7470.0,1711,1,142.55,2,1,2,5,212,Potential Loyalist,2021-01-24 01:34:00,1,,142.55
7471.0,808,3,345.48,3,4,4,11,344,Champions,2023-07-16 05:49:00,1,452.0,115.16000000000001
7472.0,1557,1,225.7,2,1,3,6,213,Potential Loyalist,2021-06-27 14:23:00,1,,225.7
7477.0,2456,1,608.59,1,1,4,6,114,Potential Loyalist,2019-01-10 18:15:00,1,,608.59
7478.0,267,3,289.99,4,4,3,11,443,Champions,2025-01-07 05:44:00,1,1170.0,96.66333333333334
7480.0,525,1,362.97,4,1,4,9,414,Loyal Customers,2024-04-24 21:30:00,1,,362.97
7481.0,1325,1,155.49,2,1,2,5,212,Potential Loyalist,2022-02-14 07:07:00,1,,155.49
7482.0,637,1,209.2,3,1,3,7,313,Potential Loyalist,2024-01-03 14:37:00,1,,209.2
7483.0,1634,1,39.05,2,1,1,4,211,At Risk,2021-04-11 17:05:00,1,,39.05
7484.0,1571,1,451.59,2,1,4,7,214,Potential Loyalist,2021-06-13 10:13:00,1,,451.59
7488.0,1256,1,41.87,2,1,1,4,211,At Risk,2022-04-24 04:20:00,1,,41.87
7489.0,230,4,1074.8200000000002,4,4,4,12,444,Champions,2025-02-13 17:36:00,1,593.0,268.70500000000004
7494.0,78,2,686.49,4,3,4,11,434,Champions,2025-07-15 08:08:00,0,2588.0,343.245
7495.0,1193,2,209.10000000000002,3,3,3,9,333,Loyal Customers,2022-06-26 16:26:00,1,1065.0,104.55000000000001
7501.0,464,3,255.64000000000001,4,4,3,11,443,Champions,2024-06-24 01:47:00,1,616.0,85.21333333333334
7502.0,517,2,225.25,4,3,3,10,433,Champions,2024-05-02 22:57:00,1,2248.0,112.625
7503.0,2661,1,76.43,1,1,1,3,111,At Risk,2018-06-19 06:20:00,1,,76.43
7504.0,1940,1,277.33,1,1,3,5,113,Potential Loyalist,2020-06-09 06:07:00,1,,277.33
7506.0,2272,1,228.69,1,1,3,5,113,Potential Loyalist,2019-07-13 21:17:00,1,,228.69
7509.0,479,1,38.6,4,1,1,6,411,Potential Loyalist,2024-06-09 12:51:00,1,,38.6
7511.0,1312,2,286.55,2,3,3,8,233,Loyal Customers,2022-02-27 21:31:00,1,1008.0,143.275
7516.0,2612,1,391.68,1,1,4,6,114,Potential Loyalist,2018-08-07 03:49:00,1,,391.68
7517.0,94,2,128.97,4,3,2,9,432,Loyal Customers,2025-06-29 19:20:00,0,1971.0,64.485
7519.0,1166,1,232.42,3,1,3,7,313,Potential Loyalist,2022-07-23 02:46:00,1,,232.42
7522.0,818,2,554.79,3,3,4,10,334,Champions,2023-07-06 08:19:00,1,901.0,277.395
7524.0,1770,1,172.35,2,1,3,6,213,Potential Loyalist,2020-11-26 10:23:00,1,,172.35
7525.0,899,1,197.67,3,1,3,7,313,Potential Loyalist,2023-04-16 02:28:00,1,,197.67
7526.0,2231,1,375.3,1,1,4,6,114,Potential Loyalist,2019-08-23 14:22:00,1,,375.3
7527.0,1941,1,83.72,1,1,1,3,111,At Risk,2020-06-08 10:21:00,1,,83.72
7531.0,1669,2,210.14,2,3,3,8,233,Loyal Customers,2021-03-07 02:10:00,1,439.0,105.07
7533.0,1463,2,166.87,2,3,2,7,232,Potential Loyalist,2021-09-29 18:31:00,1,1322.0,83.435
7536.0,2299,1,19.14,1,1,1,3,111,At Risk,2019-06-16 04:35:00,1,,19.14
7537.0,156,2,131.04000000000002,4,3,2,9,432,Loyal Customers,2025-04-28 21:55:00,0,1588.0,65.52000000000001
7542.0,998,1,50.25,3,1,1,5,311,Potential Loyalist,2023-01-07 08:26:00,1,,50.25
7543.0,305,1,48.57,4,1,1,6,411,Potential Loyalist,2024-11-30 21:58:00,1,,48.57
7545.0,376,1,65.17,4,1,1,6,411,Potential Loyalist,2024-09-20 11:54:00,1,,65.17
7546.0,365,1,334.11,4,1,4,9,414,Loyal Customers,2024-10-01 06:08:00,1,,334.11
7547.0,1513,1,116.51,2,1,2,5,212,Potential Loyalist,2021-08-10 19:10:00,1,,116.51
7548.0,1296,1,35.36,2,1,1,4,211,At Risk,2022-03-15 20:46:00,1,,35.36
7549.0,1907,1,91.53,1,1,2,4,112,At Risk,2020-07-12 23:50:00,1,,91.53
7551.0,1400,1,31.21,2,1,1,4,211,At Risk,2021-12-01 10:04:00,1,,31.21
7552.0,1228,3,239.29,3,4,3,10,343,Champions,2022-05-22 14:45:00,1,450.0,79.76333333333334
7553.0,1145,2,296.86,3,3,3,9,333,Loyal Customers,2022-08-13 00:44:00,1,467.0,148.43
7554.0,1,2,246.75,4,3,3,10,433,Champions,2025-09-30 11:02:00,0,678.0,123.375
7556.0,508,1,229.75,4,1,3,8,413,Loyal Customers,2024-05-11 20:37:00,1,,229.75
7557.0,1430,1,88.62,2,1,2,5,212,Potential Loyalist,2021-11-01 14:45:00,1,,88.62
7559.0,1824,1,191.85,1,1,3,5,113,Potential Loyalist,2020-10-03 01:01:00,1,,191.85
7560.0,968,1,73.29,3,1,1,5,311,Potential Loyalist,2023-02-06 05:02:00,1,,73.29
7563.0,202,1,323.5,4,1,4,9,414,Loyal Customers,2025-03-13 18:02:00,1,,323.5
7564.0,2486,1,558.08,1,1,4,6,114,Potential Loyalist,2018-12-11 14:33:00,1,,558.08
7568.0,487,3,337.24,4,4,4,12,444,Champions,2024-06-01 12:17:00,1,1113.0,112.41333333333334
7570.0,491,2,515.66,4,3,4,11,434,Champions,2024-05-28 01:42:00,1,993.0,257.83
7571.0,67,4,822.5699999999999,4,4,4,12,444,Champions,2025-07-26 21:14:00,0,686.0,205.64249999999998
7572.0,1351,1,87.17,2,1,2,5,212,Potential Loyalist,2022-01-19 02:58:00,1,,87.17
7573.0,1220,1,70.25,3,1,1,5,311,Potential Loyalist,2022-05-30 00:52:00,1,,70.25
7577.0,1281,1,42.99,2,1,1,4,211,At Risk,2022-03-30 14:46:00,1,,42.99
7578.0,2339,1,91.48,1,1,2,4,112,At Risk,2019-05-07 14:00:00,1,,91.48
7579.0,1189,1,122.31,3,1,2,6,312,Potential Loyalist,2022-06-30 19:02:00,1,,122.31
7581.0,1655,1,186.87,2,1,3,6,213,Potential Loyalist,2021-03-21 14:29:00,1,,186.87
7582.0,1249,3,449.99,2,4,4,10,244,Champions,2022-05-01 14:18:00,1,527.0,149.99666666666667
7583.0,956,1,298.32,3,1,3,7,313,Potential Loyalist,2023-02-18 07:15:00,1,,298.32
7584.0,401,1,56.27,4,1,1,6,411,Potential Loyalist,2024-08-26 15:47:00,1,,56.27
7586.0,1303,2,180.06,2,3,3,8,233,Loyal Customers,2022-03-08 12:01:00,1,827.0,90.03
7587.0,2232,1,184.98,1,1,3,5,113,Potential Loyalist,2019-08-22 14:55:00,1,,184.98
7588.0,924,2,517.04,3,3,4,10,334,Champions,2023-03-22 01:58:00,1,679.0,258.52
7589.0,1407,1,287.34,2,1,3,6,213,Potential Loyalist,2021-11-24 05:52:00,1,,287.34
7590.0,899,2,300.52,3,3,3,9,333,Loyal Customers,2023-04-16 17:13:00,1,1093.0,150.26
7591.0,145,1,44.78,4,1,1,6,411,Potential Loyalist,2025-05-09 17:30:00,0,,44.78
7594.0,521,2,326.65,4,3,4,11,434,Champions,2024-04-28 01:35:00,1,2209.0,163.325
7595.0,856,1,438.43,3,1,4,8,314,Loyal Customers,2023-05-29 20:18:00,1,,438.43
7598.0,659,1,212.25,3,1,3,7,313,Potential Loyalist,2023-12-12 11:59:00,1,,212.25
7599.0,536,3,294.21999999999997,4,4,3,11,443,Champions,2024-04-14 00:23:00,1,490.0,98.07333333333332
7600.0,248,1,114.38,4,1,2,7,412,Potential Loyalist,2025-01-26 03:31:00,1,,114.38
7601.0,154,3,457.06,4,4,4,12,444,Champions,2025-04-30 03:50:00,0,1227.0,152.35333333333332
7602.0,1590,2,387.96999999999997,2,3,4,9,234,Loyal Customers,2021-05-25 13:51:00,1,558.0,193.98499999999999
7603.0,196,1,76.04,4,1,1,6,411,Potential Loyalist,2025-03-19 14:16:00,1,,76.04
7605.0,873,1,55.16,3,1,1,5,311,Potential Loyalist,2023-05-12 04:16:00,1,,55.16
7606.0,1610,1,452.85,2,1,4,7,214,Potential Loyalist,2021-05-05 22:53:00,1,,452.85
7608.0,1046,1,78.2,3,1,1,5,311,Potential Loyalist,2022-11-20 02:51:00,1,,78.2
7609.0,2352,1,53.57,1,1,1,3,111,At Risk,2019-04-24 02:34:00,1,,53.57
7611.0,2511,1,259.9,1,1,3,5,113,Potential Loyalist,2018-11-16 12:02:00,1,,259.9
7613.0,2423,2,202.27,1,3,3,7,133,Potential Loyalist,2019-02-12 13:34:00,1,185.0,101.135
7614.0,1926,1,33.15,1,1,1,3,111,At Risk,2020-06-23 13:20:00,1,,33.15
7615.0,1586,2,282.45,2,3,3,8,233,Loyal Customers,2021-05-29 11:32:00,1,1170.0,141.225
7616.0,1009,1,98.62,3,1,2,6,312,Potential Loyalist,2022-12-27 16:08:00,1,,98.62
7619.0,572,2,536.65,3,3,4,10,334,Champions,2024-03-08 22:45:00,1,201.0,268.325
7623.0,1429,1,50.4,2,1,1,4,211,At Risk,2021-11-02 16:19:00,1,,50.4
7624.0,624,2,661.94,3,3,4,10,334,Champions,2024-01-16 08:11:00,1,574.0,330.97
7626.0,1853,1,384.97,1,1,4,6,114,Potential Loyalist,2020-09-04 15:54:00,1,,384.97
7629.0,1735,1,149.09,2,1,2,5,212,Potential Loyalist,2020-12-31 19:39:00,1,,149.09
7630.0,51,1,176.79,4,1,3,8,413,Loyal Customers,2025-08-11 21:22:00,0,,176.79
7634.0,64,2,542.63,4,3,4,11,434,Champions,2025-07-29 07:02:00,0,2758.0,271.315
7638.0,2702,1,205.8,1,1,3,5,113,Potential Loyalist,2018-05-09 03:14:00,1,,205.8
7639.0,702,2,159.36,3,3,2,8,332,Loyal Customers,2023-10-30 10:48:00,1,642.0,79.68
7640.0,1510,1,137.06,2,1,2,5,212,Potential Loyalist,2021-08-13 07:18:00,1,,137.06
7641.0,174,1,216.84,4,1,3,8,413,Loyal Customers,2025-04-10 22:56:00,0,,216.84
7643.0,1121,1,409.8,3,1,4,8,314,Loyal Customers,2022-09-06 10:51:00,1,,409.8
7646.0,1495,1,201.02,2,1,3,6,213,Potential Loyalist,2021-08-28 14:04:00,1,,201.02
7649.0,740,1,148.43,3,1,2,6,312,Potential Loyalist,2023-09-22 08:24:00,1,,148.43
7652.0,322,1,67.44,4,1,1,6,411,Potential Loyalist,2024-11-13 15:48:00,1,,67.44
7654.0,641,1,42.28,3,1,1,5,311,Potential Loyalist,2023-12-30 23:11:00,1,,42.28
7656.0,512,1,54.75,4,1,1,6,411,Potential Loyalist,2024-05-07 20:41:00,1,,54.75
7657.0,1439,1,36.74,2,1,1,4,211,At Risk,2021-10-23 13:25:00,1,,36.74
7658.0,891,1,18.57,3,1,1,5,311,Potential Loyalist,2023-04-24 10:59:00,1,,18.57
7659.0,2474,1,28.47,1,1,1,3,111,At Risk,2018-12-23 17:48:00,1,,28.47
7660.0,1928,2,255.73,1,3,3,7,133,Potential Loyalist,2020-06-21 16:35:00,1,434.0,127.865
7661.0,1256,3,416.5,2,4,4,10,244,Champions,2022-04-24 21:56:00,1,270.0,138.83333333333334
7662.0,2768,1,131.1,1,1,2,4,112,At Risk,2018-03-04 06:34:00,1,,131.1
7664.0,1422,1,81.76,2,1,1,4,211,At Risk,2021-11-09 01:34:00,1,,81.76
7667.0,87,1,56.31,4,1,1,6,411,Potential Loyalist,2025-07-06 06:09:00,0,,56.31
7669.0,954,1,117.7,3,1,2,6,312,Potential Loyalist,2023-02-20 18:16:00,1,,117.7
7672.0,1510,1,190.67,2,1,3,6,213,Potential Loyalist,2021-08-13 15:09:00,1,,190.67
7673.0,141,2,83.88,4,3,1,8,431,Loyal Customers,2025-05-13 18:28:00,0,418.0,41.94
7677.0,1560,1,183.68,2,1,3,6,213,Potential Loyalist,2021-06-24 05:33:00,1,,183.68
7678.0,258,2,141.28,4,3,2,9,432,Loyal Customers,2025-01-16 01:39:00,1,2016.0,70.64
7679.0,552,1,73.87,4,1,1,6,411,Potential Loyalist,2024-03-28 18:49:00,1,,73.87
7680.0,121,2,444.82,4,3,4,11,434,Champions,2025-06-02 03:14:00,0,389.0,222.41
7682.0,722,2,123.55000000000001,3,3,2,8,332,Loyal Customers,2023-10-10 17:04:00,1,1435.0,61.775000000000006
7684.0,556,1,130.67,4,1,2,7,412,Potential Loyalist,2024-03-24 22:05:00,1,,130.67
7685.0,2789,1,233.65,1,1,3,5,113,Potential Loyalist,2018-02-11 23:18:00,1,,233.65
7688.0,1300,2,127.68,2,3,2,7,232,Potential Loyalist,2022-03-11 04:11:00,1,879.0,63.84
7689.0,205,3,333.0,4,4,4,12,444,Champions,2025-03-10 08:58:00,1,682.0,111.0
7690.0,1786,1,136.05,2,1,2,5,212,Potential Loyalist,2020-11-10 11:16:00,1,,136.05
7692.0,2767,1,100.43,1,1,2,4,112,At Risk,2018-03-05 01:36:00,1,,100.43
7693.0,1241,2,341.38,2,3,4,9,234,Loyal Customers,2022-05-09 23:09:00,1,343.0,170.69
7695.0,2456,2,1025.9,1,3,4,8,134,Loyal Customers,2019-01-10 16:18:00,1,143.0,512.95
7704.0,2265,1,69.84,1,1,1,3,111,At Risk,2019-07-20 03:27:00,1,,69.84
7706.0,1699,1,104.03,2,1,2,5,212,Potential Loyalist,2021-02-05 05:35:00,1,,104.03
7707.0,178,3,992.4300000000001,4,4,4,12,444,Champions,2025-04-06 13:35:00,0,1030.0,330.81
7711.0,857,1,38.42,3,1,1,5,311,Potential Loyalist,2023-05-28 18:25:00,1,,38.42
7712.0,1682,1,74.85,2,1,1,4,211,At Risk,2021-02-22 16:58:00,1,,74.85
7713.0,1763,1,235.16,2,1,3,6,213,Potential Loyalist,2020-12-03 00:58:00,1,,235.16
7714.0,595,1,389.14,3,1,4,8,314,Loyal Customers,2024-02-14 04:42:00,1,,389.14
7715.0,2728,1,285.18,1,1,3,5,113,Potential Loyalist,2018-04-13 04:37:00,1,,285.18
7716.0,2770,1,86.38,1,1,2,4,112,At Risk,2018-03-02 07:44:00,1,,86.38
7717.0,285,3,827.18,4,4,4,12,444,Champions,2024-12-20 17:31:00,1,1156.0,275.72666666666663
7718.0,2783,1,343.93,1,1,4,6,114,Potential Loyalist,2018-02-17 15:03:00,1,,343.93
7720.0,137,2,367.09000000000003,4,3,4,11,434,Champions,2025-05-17 11:03:00,0,1976.0,183.54500000000002
7721.0,1108,1,125.0,3,1,2,6,312,Potential Loyalist,2022-09-19 06:15:00,1,,125.0
7723.0,2095,2,372.26,1,3,4,8,134,Loyal Customers,2020-01-06 17:20:00,1,413.0,186.13
7725.0,854,2,552.79,3,3,4,10,334,Champions,2023-05-31 13:13:00,1,245.0,276.395
7727.0,769,3,229.57,3,4,3,10,343,Champions,2023-08-24 04:21:00,1,568.0,76.52333333333333
7728.0,1,2,327.97,4,3,4,11,434,Champions,2025-09-30 07:29:00,0,951.0,163.985
7729.0,2168,1,124.4,1,1,2,4,112,At Risk,2019-10-25 09:23:00,1,,124.4
7731.0,1225,1,309.54,3,1,4,8,314,Loyal Customers,2022-05-25 17:57:00,1,,309.54
7732.0,309,1,141.2,4,1,2,7,412,Potential Loyalist,2024-11-26 02:43:00,1,,141.2
7734.0,1059,1,427.26,3,1,4,8,314,Loyal Customers,2022-11-07 01:05:00,1,,427.26
7738.0,1351,1,177.97,2,1,3,6,213,Potential Loyalist,2022-01-19 16:12:00,1,,177.97
7739.0,1629,1,22.96,2,1,1,4,211,At Risk,2021-04-16 23:24:00,1,,22.96
7741.0,101,2,364.59000000000003,4,3,4,11,434,Champions,2025-06-22 19:25:00,0,1555.0,182.29500000000002
7742.0,1080,1,185.84,3,1,3,7,313,Potential Loyalist,2022-10-17 16:47:00,1,,185.84
7744.0,491,1,210.51,4,1,3,8,413,Loyal Customers,2024-05-28 14:16:00,1,,210.51
7746.0,2634,1,40.69,1,1,1,3,111,At Risk,2018-07-16 18:54:00,1,,40.69
7747.0,2590,1,129.37,1,1,2,4,112,At Risk,2018-08-29 10:21:00,1,,129.37
7750.0,1882,1,75.65,1,1,1,3,111,At Risk,2020-08-06 19:15:00,1,,75.65
7754.0,1571,1,229.96,2,1,3,6,213,Potential Loyalist,2021-06-13 15:22:00,1,,229.96
7756.0,1637,1,43.33,2,1,1,4,211,At Risk,2021-04-08 15:06:00,1,,43.33
7757.0,903,1,103.07,3,1,2,6,312,Potential Loyalist,2023-04-12 19:36:00,1,,103.07
7759.0,947,2,253.55,3,3,3,9,333,Loyal Customers,2023-02-27 06:26:00,1,796.0,126.775
7762.0,598,2,501.96000000000004,3,3,4,10,334,Champions,2024-02-11 03:27:00,1,1925.0,250.98000000000002
7766.0,1399,1,44.37,2,1,1,4,211,At Risk,2021-12-02 06:37:00,1,,44.37
7769.0,2424,1,129.1,1,1,2,4,112,At Risk,2019-02-11 11:34:00,1,,129.1
7771.0,1145,2,136.06,3,3,2,8,332,Loyal Customers,2022-08-13 08:47:00,1,1196.0,68.03
7772.0,1159,1,104.34,3,1,2,6,312,Potential Loyalist,2022-07-30 02:07:00,1,,104.34
7776.0,241,3,241.48,4,4,3,11,443,Champions,2025-02-02 12:22:00,1,770.0,80.49333333333333
7778.0,66,1,442.4,4,1,4,9,414,Loyal Customers,2025-07-27 21:02:00,0,,442.4
7780.0,1664,1,167.34,2,1,2,5,212,Potential Loyalist,2021-03-12 02:16:00,1,,167.34
7781.0,2083,1,219.12,1,1,3,5,113,Potential Loyalist,2020-01-18 18:52:00,1,,219.12
7782.0,195,2,301.47,4,3,3,10,433,Champions,2025-03-20 19:08:00,1,178.0,150.735
7783.0,333,2,244.75,4,3,3,10,433,Champions,2024-11-02 23:04:00,1,836.0,122.375
7785.0,810,1,384.38,3,1,4,8,314,Loyal Customers,2023-07-14 20:14:00,1,,384.38
7787.0,1912,1,64.13,1,1,1,3,111,At Risk,2020-07-07 05:23:00,1,,64.13
7789.0,1611,1,75.78,2,1,1,4,211,At Risk,2021-05-04 17:53:00,1,,75.78
7790.0,2386,1,44.39,1,1,1,3,111,At Risk,2019-03-21 19:32:00,1,,44.39
7791.0,291,4,697.16,4,4,4,12,444,Champions,2024-12-14 10:10:00,1,216.0,174.29
7795.0,2479,1,235.84,1,1,3,5,113,Potential Loyalist,2018-12-18 11:33:00,1,,235.84
7796.0,1697,1,221.26,2,1,3,6,213,Potential Loyalist,2021-02-07 14:05:00,1,,221.26
7797.0,335,3,355.12,4,4,4,12,444,Champions,2024-10-31 13:31:00,1,622.0,118.37333333333333
7798.0,101,2,498.65,4,3,4,11,434,Champions,2025-06-22 06:32:00,0,1511.0,249.325
7800.0,1494,1,97.56,2,1,2,5,212,Potential Loyalist,2021-08-29 23:37:00,1,,97.56
7804.0,2281,1,83.37,1,1,1,3,111,At Risk,2019-07-04 19:31:00,1,,83.37
7808.0,403,2,154.74,4,3,2,9,432,Loyal Customers,2024-08-24 13:16:00,1,1314.0,77.37
7809.0,200,2,339.02,4,3,4,11,434,Champions,2025-03-15 10:25:00,1,1485.0,169.51
7810.0,167,1,131.63,4,1,2,7,412,Potential Loyalist,2025-04-17 11:07:00,0,,131.63
7812.0,818,1,89.08,3,1,2,6,312,Potential Loyalist,2023-07-06 13:45:00,1,,89.08
7813.0,2515,1,78.95,1,1,1,3,111,At Risk,2018-11-12 02:27:00,1,,78.95
7814.0,1018,1,132.74,3,1,2,6,312,Potential Loyalist,2022-12-18 06:14:00,1,,132.74
7817.0,273,1,137.37,4,1,2,7,412,Potential Loyalist,2025-01-01 01:04:00,1,,137.37
7818.0,1538,1,157.98,2,1,2,5,212,Potential Loyalist,2021-07-16 01:05:00,1,,157.98
7821.0,1434,1,121.65,2,1,2,5,212,Potential Loyalist,2021-10-28 08:31:00,1,,121.65
7823.0,907,1,133.75,3,1,2,6,312,Potential Loyalist,2023-04-08 20:19:00,1,,133.75
7825.0,2454,1,66.38,1,1,1,3,111,At Risk,2019-01-12 19:06:00,1,,66.38
7827.0,1761,1,47.1,2,1,1,4,211,At Risk,2020-12-05 20:35:00,1,,47.1
7828.0,1097,3,633.6,3,4,4,11,344,Champions,2022-09-30 16:04:00,1,204.0,211.20000000000002
7829.0,1300,1,138.03,2,1,2,5,212,Potential Loyalist,2022-03-11 10:34:00,1,,138.03
7830.0,224,1,69.2,4,1,1,6,411,Potential Loyalist,2025-02-19 19:18:00,1,,69.2
7831.0,1355,1,54.24,2,1,1,4,211,At Risk,2022-01-15 08:49:00,1,,54.24
7833.0,1246,2,187.47,2,3,3,8,233,Loyal Customers,2022-05-04 20:56:00,1,320.0,93.735
7835.0,2507,1,213.23,1,1,3,5,113,Potential Loyalist,2018-11-20 23:40:00,1,,213.23
7838.0,1156,2,208.72,3,3,3,9,333,Loyal Customers,2022-08-02 12:29:00,1,1135.0,104.36
7841.0,1022,1,86.3,3,1,2,6,312,Potential Loyalist,2022-12-14 04:14:00,1,,86.3
7842.0,1807,1,158.62,2,1,2,5,212,Potential Loyalist,2020-10-20 05:50:00,1,,158.62
7843.0,2369,1,53.95,1,1,1,3,111,At Risk,2019-04-07 17:50:00,1,,53.95
7845.0,2310,1,209.5,1,1,3,5,113,Potential Loyalist,2019-06-05 08:14:00,1,,209.5
7846.0,1302,1,564.23,2,1,4,7,214,Potential Loyalist,2022-03-09 01:44:00,1,,564.23
7847.0,2215,1,189.88,1,1,3,5,113,Potential Loyalist,2019-09-08 04:09:00,1,,189.88
7849.0,1708,1,141.88,2,1,2,5,212,Potential Loyalist,2021-01-27 02:53:00,1,,141.88
7850.0,215,1,358.72,4,1,4,9,414,Loyal Customers,2025-02-28 04:46:00,1,,358.72
7851.0,1943,1,268.09,1,1,3,5,113,Potential Loyalist,2020-06-06 23:14:00,1,,268.09
7853.0,1328,2,563.01,2,3,4,9,234,Loyal Customers,2022-02-11 10:57:00,1,1027.0,281.505
7855.0,2716,1,81.02,1,1,1,3,111,At Risk,2018-04-25 08:53:00,1,,81.02
7858.0,2800,1,204.46,1,1,3,5,113,Potential Loyalist,2018-01-31 06:36:00,1,,204.46
7860.0,488,1,311.84,4,1,4,9,414,Loyal Customers,2024-05-31 05:07:00,1,,311.84
7861.0,134,2,653.62,4,3,4,11,434,Champions,2025-05-20 17:18:00,0,1119.0,326.81
7864.0,1406,1,482.22,2,1,4,7,214,Potential Loyalist,2021-11-25 05:14:00,1,,482.22
