return_id,order_id,order_item_id,return_date,return_reason_code,item_condition,processing_outcome,return_channel,refund_amount,restocking_fee
7123,100198,211448,2020-08-22 20:33:56,changed_mind,damaged,scrapped,mail_back,47.39,1.06
7124,100199,211449,2020-04-11 01:44:26,size_fit_issue,new,scrapped,mail_back,39.23,0.86
7125,100218,211489,2022-12-07 19:30:23,changed_mind,used_lightly,restocked,mail_back,20.93,0.61
7126,100222,211500,2020-03-08 17:33:53,size_fit_issue,damaged,restocked,mail_back,38.64,0.67
7127,100233,211522,2019-10-06 12:13:38,changed_mind,new,restocked,mail_back,42.64,0.38
7128,100238,211533,2019-06-05 10:44:26,wrong_item_sent,new,scrapped,mail_back,22.51,0.18
7129,100255,211575,2021-09-02 10:24:53,damaged_in_transit,used_lightly,resold_outlet,store_dropoff,36.08,1.0
7130,100264,211594,2024-02-15 14:06:23,fraudulent_claim,used_lightly,restocked,courier_pickup,18.0,0.48
7131,100274,211615,2025-02-05 11:08:58,damaged_in_transit,new,restocked,mail_back,26.71,0.55
7132,100300,211661,2022-09-30 16:00:07,fraudulent_claim,used_lightly,resold_outlet,mail_back,56.79,1.53
7133,100303,211669,2022-07-15 10:11:29,late_delivery,used_lightly,restocked,mail_back,36.62,0.15
7134,100322,211708,2020-04-25 08:53:58,faulty_item,damaged,restocked,courier_pickup,77.56,2.18
7135,100333,211732,2024-04-16 10:40:42,size_fit_issue,used_lightly,restocked,mail_back,19.3,0.19
7136,100334,211736,2018-08-25 05:25:25,late_delivery,new,restocked,courier_pickup,49.65,0.49
7137,100338,211746,2021-08-16 14:28:15,faulty_item,new,scrapped,mail_back,28.34,0.09
7138,100378,211822,2023-02-27 12:26:54,damaged_in_transit,damaged,resold_outlet,store_dropoff,29.5,0.23
7139,100381,211827,2020-02-15 03:17:55,damaged_in_transit,used_lightly,scrapped,mail_back,180.81,3.95
7140,100394,211856,2019-12-16 01:59:11,fraudulent_claim,used_lightly,restocked,mail_back,35.43,0.09
7141,100401,211870,2023-02-04 11:43:43,size_fit_issue,used_lightly,resold_outlet,mail_back,74.63,0.84
7142,100404,211880,2025-04-16 11:15:25,damaged_in_transit,new,restocked,mail_back,26.25,0.05
7143,100412,211897,2020-01-25 10:30:15,late_delivery,new,scrapped,courier_pickup,12.12,0.32
7144,100426,211925,2018-08-02 13:25:54,fraudulent_claim,used_lightly,resold_outlet,mail_back,32.0,0.33
7145,100452,211981,2023-07-22 17:27:24,size_fit_issue,new,restocked,store_dropoff,214.49,3.03
7146,100481,212046,2019-08-12 11:35:03,damaged_in_transit,new,restocked,mail_back,19.92,0.31
7147,100500,212096,2024-04-17 10:40:22,fraudulent_claim,new,restocked,mail_back,143.83,3.21
7148,100501,212097,2025-09-17 12:55:27,late_delivery,damaged,scrapped,store_dropoff,11.87,0.24
7149,100524,212142,2021-01-31 05:58:04,faulty_item,new,restocked,mail_back,20.66,0.13
7150,100528,212149,2022-10-04 00:12:44,damaged_in_transit,used_lightly,resold_outlet,mail_back,61.76,1.79
7151,100533,212159,2023-03-24 01:25:57,size_fit_issue,damaged,restocked,courier_pickup,11.92,0.04
7152,100540,212170,2019-06-19 15:16:33,faulty_item,used_lightly,restocked,courier_pickup,47.51,1.32
7153,100551,212194,2023-06-19 14:41:46,changed_mind,new,scrapped,courier_pickup,23.02,0.04
7154,100574,212233,2023-09-20 23:35:44,late_delivery,new,restocked,store_dropoff,22.21,0.33
7155,100578,212241,2022-07-26 17:18:44,late_delivery,used_lightly,restocked,store_dropoff,13.77,0.2
7156,100586,212258,2020-01-03 08:03:02,damaged_in_transit,new,restocked,mail_back,11.1,0.22
7157,100615,212332,2024-08-07 21:18:52,faulty_item,new,restocked,courier_pickup,25.43,0.29
7158,100667,212433,2022-10-21 05:51:40,late_delivery,new,resold_outlet,store_dropoff,36.22,0.54
7159,100684,212470,2023-02-25 08:08:13,damaged_in_transit,used_lightly,scrapped,store_dropoff,48.77,1.12
7160,100695,212494,2025-10-11 03:09:52,size_fit_issue,new,restocked,mail_back,411.09,4.34
7161,100722,212554,2020-08-04 12:43:29,fraudulent_claim,new,restocked,mail_back,90.9,1.39
7162,100729,212566,2020-01-21 12:59:49,faulty_item,damaged,restocked,courier_pickup,25.75,0.74
7163,100736,212581,2025-01-07 23:32:17,faulty_item,used_lightly,scrapped,store_dropoff,24.8,0.04
7164,100737,212587,2020-09-14 20:59:09,faulty_item,new,resold_outlet,mail_back,20.51,0.61
7165,100769,212665,2023-05-03 04:57:54,changed_mind,new,restocked,mail_back,33.12,0.51
7166,100772,212674,2023-05-21 14:49:50,late_delivery,used_lightly,scrapped,store_dropoff,26.51,0.33
7167,100777,212685,2022-11-17 03:31:34,fraudulent_claim,new,restocked,mail_back,21.3,0.26
7168,100802,212735,2019-07-08 03:51:08,wrong_item_sent,new,restocked,mail_back,26.55,0.35
7169,100815,212759,2024-07-08 22:27:24,wrong_item_sent,used_lightly,restocked,courier_pickup,17.58,0.02
7170,100835,212800,2019-02-13 09:06:27,fraudulent_claim,damaged,restocked,courier_pickup,16.95,0.48
7171,100877,212887,2024-09-03 15:22:25,wrong_item_sent,new,resold_outlet,store_dropoff,44.44,1.16
7172,100887,212906,2022-07-12 03:08:09,wrong_item_sent,damaged,restocked,store_dropoff,1172.48,0.54
7173,100891,212916,2018-09-19 09:06:49,faulty_item,damaged,restocked,courier_pickup,33.58,0.47
7174,100897,212927,2020-01-20 12:17:12,changed_mind,damaged,resold_outlet,mail_back,15.91,0.18
7175,100906,212950,2024-09-22 07:01:02,damaged_in_transit,new,restocked,courier_pickup,20.4,0.29
7176,100932,213016,2022-08-03 14:29:21,damaged_in_transit,used_lightly,resold_outlet,mail_back,2051.12,17.53
7177,100934,213018,2022-11-08 00:24:36,size_fit_issue,new,restocked,mail_back,15.42,0.32
7178,100974,213108,2024-07-12 19:45:36,damaged_in_transit,used_lightly,restocked,mail_back,49.82,0.38
7179,101066,213302,2023-01-18 11:27:12,wrong_item_sent,new,restocked,store_dropoff,15.83,0.24
7180,101070,213310,2024-04-09 02:18:21,late_delivery,used_lightly,scrapped,mail_back,38.82,0.31
7181,101077,213324,2023-06-21 08:01:30,wrong_item_sent,new,resold_outlet,store_dropoff,50.06,1.21
7182,101085,213345,2024-02-07 11:37:58,fraudulent_claim,used_lightly,scrapped,courier_pickup,78.46,2.1
7183,101095,213362,2022-05-21 19:58:58,size_fit_issue,new,restocked,store_dropoff,29.55,0.03
7184,101097,213366,2019-11-19 14:41:54,size_fit_issue,new,restocked,mail_back,64.12,0.48
7185,101099,213369,2019-06-11 01:49:37,late_delivery,new,restocked,mail_back,23.15,0.24
7186,101125,213427,2022-04-25 12:55:08,changed_mind,used_lightly,restocked,courier_pickup,32.01,0.49
7187,101138,213451,2025-10-26 15:11:11,changed_mind,used_lightly,scrapped,mail_back,40.58,1.04
7188,101142,213460,2018-12-30 02:07:45,size_fit_issue,used_lightly,scrapped,mail_back,38.52,0.55
7189,101144,213462,2021-10-26 02:03:49,faulty_item,used_lightly,restocked,courier_pickup,51.71,0.73
7190,101165,213506,2021-11-02 04:38:13,late_delivery,new,scrapped,mail_back,7.98,0.0
7191,101168,213511,2023-04-04 09:40:40,fraudulent_claim,new,resold_outlet,mail_back,22.23,0.46
7192,101174,213525,2018-01-20 06:13:56,late_delivery,new,scrapped,mail_back,336.34,6.91
7193,101175,213530,2023-07-21 07:38:49,wrong_item_sent,used_lightly,scrapped,courier_pickup,21.81,0.47
7194,101200,213586,2021-07-19 08:43:19,size_fit_issue,used_lightly,scrapped,mail_back,34.22,0.3
7195,101206,213602,2020-05-22 13:39:56,damaged_in_transit,damaged,restocked,mail_back,23.69,0.41
7196,101212,213616,2022-10-04 14:07:48,fraudulent_claim,new,scrapped,mail_back,28.83,0.33
7197,101232,213654,2024-11-01 02:29:23,damaged_in_transit,damaged,restocked,mail_back,28.13,0.7
7198,101241,213674,2021-01-06 19:00:57,late_delivery,new,resold_outlet,mail_back,30.7,0.35
7199,101262,213717,2024-12-20 21:43:11,changed_mind,damaged,scrapped,store_dropoff,19.14,0.11
7200,101263,213719,2023-06-05 05:19:36,damaged_in_transit,new,restocked,mail_back,92.55,0.95
7201,101280,213757,2025-10-05 03:13:54,damaged_in_transit,new,restocked,mail_back,47.03,0.07
7202,101293,213782,2021-07-10 07:38:46,changed_mind,damaged,restocked,mail_back,34.66,0.55
7203,101310,213823,2022-09-15 23:01:39,damaged_in_transit,damaged,restocked,mail_back,34.98,0.56
7204,101328,213863,2020-05-03 05:18:53,changed_mind,used_lightly,restocked,courier_pickup,31.18,0.91
7205,101332,213874,2020-11-29 02:50:24,late_delivery,new,restocked,mail_back,37.74,0.35
7206,101351,213912,2022-09-01 22:13:07,damaged_in_transit,new,resold_outlet,mail_back,66.77,0.14
7207,101351,213913,2022-10-04 22:13:07,changed_mind,new,resold_outlet,mail_back,29.7,0.22
7208,101369,213960,2024-01-04 11:20:31,fraudulent_claim,new,restocked,courier_pickup,48.19,1.23
7209,101405,214028,2023-02-28 23:42:24,damaged_in_transit,new,scrapped,mail_back,20.21,0.47
7210,101425,214064,2023-05-17 00:12:28,late_delivery,new,scrapped,courier_pickup,44.17,0.86
7211,101442,214104,2018-07-14 03:34:37,size_fit_issue,used_lightly,restocked,mail_back,371.13,8.86
7212,101479,214175,2019-04-18 22:16:42,size_fit_issue,new,restocked,mail_back,37.12,0.76
7213,101483,214187,2024-08-11 23:55:13,damaged_in_transit,new,scrapped,mail_back,29.57,0.33
7214,101490,214201,2021-04-10 19:03:04,faulty_item,new,restocked,mail_back,34.91,0.02
7215,101497,214218,2025-08-24 09:20:10,late_delivery,used_lightly,resold_outlet,courier_pickup,13.41,0.07
7216,101501,214226,2022-04-16 12:32:15,late_delivery,used_lightly,restocked,mail_back,524.93,3.25
7217,101514,214255,2025-07-26 22:52:24,fraudulent_claim,used_lightly,restocked,store_dropoff,33.38,0.16
7218,101553,214326,2019-12-10 20:13:58,late_delivery,used_lightly,restocked,mail_back,176.85,0.12
7219,101586,214388,2018-12-04 22:57:50,changed_mind,new,restocked,mail_back,136.24,0.97
7220,101588,214393,2024-04-14 11:58:00,wrong_item_sent,new,resold_outlet,courier_pickup,35.37,0.65
7221,101591,214399,2023-04-18 20:49:02,damaged_in_transit,used_lightly,restocked,mail_back,18.18,0.19
7222,101595,214406,2023-05-31 04:26:58,size_fit_issue,new,restocked,mail_back,10.12,0.02
7223,101602,214418,2019-09-07 04:11:15,faulty_item,new,resold_outlet,courier_pickup,24.56,0.01
7224,101615,214449,2025-03-03 18:58:18,wrong_item_sent,new,restocked,courier_pickup,17.89,0.26
7225,101615,214450,2025-03-24 18:58:18,fraudulent_claim,used_lightly,restocked,mail_back,28.29,0.64
7226,101626,214470,2022-03-08 04:06:22,fraudulent_claim,used_lightly,restocked,courier_pickup,66.31,1.96
7227,101639,214498,2022-06-24 16:11:28,changed_mind,new,restocked,mail_back,43.1,0.6
7228,101644,214508,2019-07-01 05:07:14,late_delivery,new,restocked,store_dropoff,191.86,1.6
7229,101655,214525,2019-06-30 02:00:35,fraudulent_claim,used_lightly,restocked,mail_back,35.42,0.75
7230,101663,214544,2019-12-12 08:30:27,damaged_in_transit,new,resold_outlet,mail_back,27.34,0.22
7231,101681,214590,2024-04-24 22:44:17,faulty_item,new,restocked,mail_back,13.09,0.08
7232,101698,214633,2018-06-25 19:16:08,fraudulent_claim,damaged,scrapped,mail_back,12.5,0.06
7233,101706,214647,2021-09-26 07:12:55,size_fit_issue,new,restocked,store_dropoff,22.38,0.06
7234,101730,214698,2023-09-07 01:14:14,size_fit_issue,new,scrapped,mail_back,54.32,0.83
7235,101748,214743,2020-03-06 01:03:38,wrong_item_sent,new,restocked,mail_back,18.89,0.33
7236,101752,214748,2021-11-12 03:45:35,faulty_item,damaged,restocked,mail_back,24.12,0.32
7237,101752,214749,2021-11-19 03:45:35,fraudulent_claim,new,resold_outlet,courier_pickup,14.53,0.24
7238,101758,214761,2020-10-21 02:13:56,wrong_item_sent,new,restocked,mail_back,36.46,0.71
7239,101774,214792,2025-04-26 18:47:12,size_fit_issue,new,scrapped,mail_back,41.88,1.06
7240,101812,214866,2018-03-27 10:37:05,wrong_item_sent,new,restocked,mail_back,32.98,0.26
7241,101818,214878,2025-06-29 02:01:01,changed_mind,used_lightly,restocked,mail_back,49.96,0.58
7242,101860,214962,2025-07-28 05:19:39,late_delivery,used_lightly,scrapped,mail_back,82.65,2.01
7243,101871,214987,2023-07-01 19:33:26,damaged_in_transit,new,restocked,courier_pickup,118.0,2.44
7244,101926,215119,2018-07-05 05:23:26,changed_mind,new,scrapped,store_dropoff,1463.29,9.3
7245,101946,215162,2022-05-11 08:13:28,size_fit_issue,new,scrapped,mail_back,17.14,0.32
7246,101988,215252,2025-01-15 20:35:59,wrong_item_sent,new,restocked,store_dropoff,136.43,0.81
7247,101999,215272,2022-12-25 07:10:32,damaged_in_transit,new,restocked,mail_back,10.15,0.3
7248,102031,215346,2022-05-26 04:58:36,damaged_in_transit,new,scrapped,mail_back,91.79,1.27
7249,102041,215363,2024-08-07 14:36:16,late_delivery,used_lightly,scrapped,store_dropoff,57.69,0.38
7250,102067,215416,2020-10-13 18:36:57,faulty_item,new,scrapped,mail_back,194.36,1.05
7251,102071,215422,2018-07-19 05:58:40,wrong_item_sent,used_lightly,resold_outlet,mail_back,27.65,0.83
7252,102101,215497,2023-07-01 13:40:23,wrong_item_sent,damaged,restocked,mail_back,72.07,0.07
7253,102158,215625,2019-12-22 22:28:08,damaged_in_transit,used_lightly,resold_outlet,mail_back,32.97,0.61
7254,102175,215665,2022-03-08 18:16:13,size_fit_issue,used_lightly,restocked,courier_pickup,26.4,0.62
7255,102187,215696,2023-06-02 08:58:47,fraudulent_claim,new,resold_outlet,store_dropoff,54.01,0.45
7256,102189,215699,2019-07-25 21:03:03,damaged_in_transit,new,restocked,mail_back,35.5,0.72
7257,102198,215723,2023-08-26 09:33:15,late_delivery,new,restocked,mail_back,18.93,0.34
7258,102217,215766,2020-08-13 17:54:20,size_fit_issue,new,scrapped,mail_back,23.06,0.36
7259,102231,215798,2019-06-10 01:39:00,damaged_in_transit,new,scrapped,mail_back,41.35,1.04
7260,102238,215808,2020-09-09 01:39:28,damaged_in_transit,used_lightly,scrapped,mail_back,64.59,0.14
7261,102252,215843,2022-01-31 00:37:48,late_delivery,new,scrapped,courier_pickup,51.07,0.8
7262,102259,215853,2019-07-24 00:23:18,size_fit_issue,used_lightly,restocked,mail_back,10.09,0.02
7263,102268,215872,2025-10-18 08:32:28,size_fit_issue,used_lightly,resold_outlet,mail_back,57.26,0.55
7264,102289,215921,2018-01-29 22:44:08,size_fit_issue,used_lightly,resold_outlet,courier_pickup,10.43,0.2
7265,102296,215934,2018-10-31 20:47:46,changed_mind,new,restocked,mail_back,359.4,3.14
7266,102308,215955,2022-01-13 03:31:20,changed_mind,used_lightly,restocked,mail_back,23.32,0.61
7267,102330,216000,2021-06-14 03:36:23,damaged_in_transit,damaged,restocked,mail_back,31.43,0.5
7268,102331,216001,2018-08-07 05:24:01,changed_mind,damaged,resold_outlet,mail_back,17.92,0.19
7269,102334,216010,2023-01-18 03:52:55,faulty_item,damaged,resold_outlet,mail_back,1780.19,25.98
7270,102353,216052,2020-05-09 07:41:48,late_delivery,new,restocked,courier_pickup,39.12,0.88
7271,102360,216073,2023-03-28 22:12:13,size_fit_issue,damaged,restocked,courier_pickup,26.57,0.47
7272,102390,216128,2018-06-19 00:50:29,faulty_item,used_lightly,restocked,courier_pickup,45.96,0.85
7273,102418,216180,2020-04-18 14:09:24,changed_mind,damaged,restocked,courier_pickup,102.67,0.91
7274,102419,216182,2019-01-25 14:29:44,damaged_in_transit,used_lightly,restocked,mail_back,49.18,0.13
7275,102447,216237,2025-05-03 04:11:33,fraudulent_claim,used_lightly,resold_outlet,mail_back,15.35,0.06
7276,102473,216293,2022-02-16 01:21:10,fraudulent_claim,new,restocked,store_dropoff,51.92,0.54
7277,102478,216302,2025-05-25 07:46:25,late_delivery,used_lightly,restocked,mail_back,22.82,0.08
7278,102480,216306,2020-02-05 21:07:57,changed_mind,used_lightly,restocked,courier_pickup,51.31,0.67
7279,102481,216307,2024-07-22 13:21:11,size_fit_issue,new,restocked,store_dropoff,31.13,0.85
7280,102483,216313,2023-10-18 16:58:34,changed_mind,used_lightly,resold_outlet,courier_pickup,17.37,0.26
7281,102497,216345,2019-07-21 16:49:50,size_fit_issue,used_lightly,restocked,courier_pickup,57.46,1.52
7282,102507,216366,2018-12-07 15:04:56,faulty_item,new,restocked,mail_back,34.6,0.32
7283,102518,216386,2018-12-25 05:54:55,faulty_item,new,scrapped,mail_back,25.61,0.75
7284,102519,216388,2024-09-01 06:54:32,wrong_item_sent,damaged,scrapped,mail_back,32.78,0.53
7285,102555,216460,2020-06-02 02:20:44,late_delivery,new,restocked,courier_pickup,460.53,9.81
7286,102557,216463,2019-07-23 05:58:26,faulty_item,damaged,restocked,courier_pickup,212.03,0.41
7287,102569,216492,2020-04-22 07:25:46,fraudulent_claim,used_lightly,scrapped,courier_pickup,30.28,0.25
7288,102572,216498,2022-05-18 08:17:38,fraudulent_claim,new,scrapped,mail_back,16.65,0.06
7289,102576,216504,2023-04-12 13:52:10,faulty_item,used_lightly,scrapped,mail_back,44.95,0.08
7290,102594,216543,2019-04-30 16:53:31,late_delivery,used_lightly,restocked,store_dropoff,356.95,1.62
7291,102596,216551,2018-12-05 05:26:12,faulty_item,new,restocked,courier_pickup,5.28,0.15
7292,102612,216587,2020-08-19 16:55:56,wrong_item_sent,used_lightly,restocked,store_dropoff,30.16,0.39
7293,102621,216605,2018-10-01 21:54:12,damaged_in_transit,used_lightly,scrapped,mail_back,1097.12,24.48
7294,102640,216648,2024-05-14 14:05:08,late_delivery,damaged,restocked,courier_pickup,26.15,0.25
7295,102660,216686,2025-10-24 22:42:19,size_fit_issue,new,restocked,mail_back,62.72,0.3
7296,102673,216713,2020-09-29 11:37:46,changed_mind,new,resold_outlet,mail_back,480.37,12.65
7297,102675,216715,2023-10-06 04:46:57,faulty_item,used_lightly,restocked,mail_back,21.63,0.17
7298,102679,216727,2021-06-27 14:18:56,faulty_item,used_lightly,restocked,mail_back,23.58,0.61
7299,102691,216749,2021-10-18 14:25:57,faulty_item,new,resold_outlet,mail_back,127.24,0.32
7300,102692,216751,2019-04-04 10:04:18,wrong_item_sent,damaged,restocked,mail_back,14.07,0.39
7301,102696,216756,2024-03-27 10:33:17,wrong_item_sent,new,restocked,mail_back,18.8,0.24
7302,102725,216817,2024-10-10 14:59:14,late_delivery,new,restocked,mail_back,46.87,0.07
7303,102743,216853,2024-01-31 15:58:15,damaged_in_transit,new,resold_outlet,courier_pickup,556.51,16.0
7304,102770,216909,2025-04-03 16:00:17,late_delivery,used_lightly,scrapped,mail_back,35.08,0.64
7305,102777,216924,2022-07-14 11:11:24,faulty_item,new,restocked,courier_pickup,31.22,0.06
7306,102787,216944,2020-09-29 07:04:03,late_delivery,new,resold_outlet,mail_back,154.14,4.19
7307,102812,216995,2018-09-28 13:09:06,changed_mind,new,restocked,courier_pickup,17.81,0.48
7308,102814,216998,2019-02-08 01:45:57,wrong_item_sent,damaged,restocked,mail_back,20.55,0.11
7309,102852,217073,2025-08-23 21:59:12,late_delivery,new,restocked,mail_back,25.04,0.24
7310,102857,217085,2021-04-02 00:54:45,damaged_in_transit,damaged,restocked,mail_back,183.65,1.18
7311,102864,217101,2024-10-16 22:29:49,faulty_item,used_lightly,resold_outlet,courier_pickup,63.42,0.24
7312,102900,217173,2021-01-29 03:49:25,late_delivery,new,scrapped,courier_pickup,19.93,0.14
7313,102925,217228,2025-08-22 06:40:04,size_fit_issue,used_lightly,restocked,courier_pickup,24.88,0.06
7314,102925,217229,2025-10-07 06:40:04,size_fit_issue,new,restocked,mail_back,181.58,0.84
7315,102932,217241,2023-12-27 20:32:39,damaged_in_transit,used_lightly,scrapped,mail_back,78.73,1.33
7316,102947,217277,2024-09-19 09:40:31,changed_mind,used_lightly,restocked,mail_back,10.31,0.23
7317,102954,217290,2019-07-25 12:21:32,late_delivery,new,restocked,store_dropoff,27.72,0.61
7318,102994,217375,2022-08-01 10:19:22,faulty_item,new,restocked,store_dropoff,44.23,0.76
7319,102998,217386,2024-11-18 16:18:21,changed_mind,used_lightly,resold_outlet,mail_back,13.07,0.2
7320,103006,217404,2018-05-11 00:50:34,faulty_item,used_lightly,resold_outlet,courier_pickup,15.22,0.4
7321,103012,217419,2021-03-13 08:04:41,changed_mind,new,resold_outlet,mail_back,21.54,0.3
7322,103013,217420,2019-07-07 09:44:21,wrong_item_sent,new,restocked,mail_back,19.89,0.28
7323,103019,217430,2018-02-15 06:59:06,changed_mind,new,restocked,courier_pickup,30.16,0.37
7324,103030,217455,2023-10-25 15:09:00,changed_mind,used_lightly,restocked,mail_back,2071.43,8.86
7325,103055,217515,2021-07-21 10:39:34,wrong_item_sent,new,resold_outlet,courier_pickup,29.04,0.37
7326,103064,217535,2020-06-18 18:43:52,damaged_in_transit,new,scrapped,mail_back,38.26,0.37
7327,103071,217553,2020-03-17 06:29:28,fraudulent_claim,used_lightly,restocked,mail_back,94.64,0.02
7328,103082,217583,2023-04-15 21:12:21,damaged_in_transit,damaged,resold_outlet,mail_back,23.1,0.0
7329,103088,217596,2021-05-30 17:51:09,late_delivery,damaged,restocked,store_dropoff,72.0,1.5
7330,103091,217601,2021-06-30 22:09:52,damaged_in_transit,new,scrapped,mail_back,137.78,3.04
