product_id,category_id,subcategory_id,subsubcategory_id,brand,unit_price,cost_price,weight_grams,seasonality,launch_date,discontinued_at,is_sustainable
1266,110,10078,1000247,Brand_110_1,28.99,18.15,3389,all_season,2019-09-16,,False
1267,103,10017,1000062,Brand_103_1,2427.54,1426.55,7520,all_season,2022-10-24,,False
1268,107,10049,1000160,Brand_107_2,17.54,9.62,4350,all_season,2021-10-23,,False
1269,106,10045,1000148,Brand_106_1,37.58,23.39,8671,winter,2021-04-12,,False
1270,107,10056,1000183,Brand_107_3,13.46,7.14,1358,winter,2021-10-15,,False
1271,103,10019,1000069,Brand_103_2,17.92,10.34,9494,all_season,2020-04-13,,False
1272,107,10049,1000162,Brand_107_5,91.74,44.37,3474,all_season,2022-07-19,,False
1273,102,10013,1000049,Brand_102_3,39.92,19.04,11775,all_season,2022-09-20,,False
1274,105,10036,1000123,Brand_105_1,164.31,81.01,6258,summer,2022-02-16,,False
1275,101,10008,1000028,Brand_101_2,45.88,27.54,11734,winter,2018-11-03,,True
1276,101,10001,1000003,Brand_101_3,597.46,332.98,9680,summer,2019-10-28,,False
1277,103,10017,1000062,Brand_103_1,1286.35,757.21,571,all_season,2023-12-22,,False
1278,107,10055,1000180,Brand_107_2,66.56,32.5,4831,all_season,2024-07-26,,False
1279,110,10078,1000248,Brand_110_4,50.15,23.52,8611,all_season,2021-01-14,,False
1280,103,10019,1000069,Brand_103_5,32.37,19.06,6098,summer,2018-12-21,,False
1281,109,10072,1000230,Brand_109_1,53.55,35.43,4766,all_season,2024-12-12,,False
1282,102,10015,1000056,Brand_102_1,34.58,22.67,8900,all_season,2023-08-21,,False
1283,102,10011,1000041,Brand_102_4,21.62,10.03,6665,winter,2018-05-14,,False
1284,106,10047,1000155,Brand_106_4,49.25,30.66,931,all_season,2023-09-14,,False
1285,110,10075,1000238,Brand_110_3,32.71,18.4,8006,all_season,2023-01-26,,False
1286,105,10037,1000124,Brand_105_5,53.23,26.83,8783,winter,2018-12-26,,False
1287,101,10004,1000015,Brand_101_5,11.78,5.83,5058,summer,2025-01-14,,False
1288,110,10079,1000250,Brand_110_1,111.03,57.99,1995,all_season,2019-01-26,,False
1289,104,10029,1000101,Brand_104_4,15.89,11.11,8065,all_season,2025-02-10,,False
1290,102,10013,1000048,Brand_102_5,53.42,35.34,4181,all_season,2020-10-24,,False
1291,109,10071,1000228,Brand_109_2,128.79,72.28,4647,all_season,2018-11-22,,False
1292,109,10071,1000228,Brand_109_5,18.12,8.27,9682,all_season,2025-03-16,,False
1293,105,10038,1000128,Brand_105_1,52.9,25.98,4725,winter,2024-05-30,,False
1294,102,10011,1000042,Brand_102_5,20.08,11.82,8934,all_season,2023-01-29,,False
1295,101,10007,1000027,Brand_101_3,47.35,27.21,1078,all_season,2021-05-27,,False
1296,105,10034,1000115,Brand_105_4,15.34,7.7,4121,winter,2024-06-08,,False
1297,101,10008,1000029,Brand_101_1,27.36,17.25,5613,all_season,2025-04-23,,False
1298,108,10058,1000187,Brand_108_1,19.52,12.9,4649,winter,2025-06-28,,False
1299,105,10038,1000129,Brand_105_4,19.48,10.75,9724,winter,2023-02-25,,False
1300,108,10058,1000188,Brand_108_4,13.5,8.05,5831,all_season,2020-08-02,,True
1301,101,10007,1000025,Brand_101_4,16.13,8.41,11780,all_season,2020-12-25,,False
1302,104,10027,1000096,Brand_104_1,27.39,15.36,7768,summer,2023-03-18,,False
1303,108,10064,1000207,Brand_108_4,51.88,28.66,7427,summer,2020-04-10,2023-08-01,False
1304,107,10051,1000167,Brand_107_4,18.5,10.06,11275,summer,2021-09-21,,False
1305,108,10062,1000199,Brand_108_1,35.66,22.46,8938,all_season,2021-05-22,,False
1306,107,10056,1000182,Brand_107_1,22.26,12.58,1161,all_season,2019-12-24,,False
1307,106,10047,1000156,Brand_106_3,28.67,17.18,9725,summer,2020-11-09,,True
1308,101,10008,1000029,Brand_101_5,31.01,20.91,6462,all_season,2018-01-16,,False
1309,103,10020,1000071,Brand_103_2,34.82,20.74,6462,all_season,2023-06-28,,False
1310,110,10075,1000240,Brand_110_1,51.09,28.51,2003,winter,2019-03-20,,False
1311,108,10063,1000203,Brand_108_2,85.94,42.21,10215,all_season,2020-05-27,,False
1312,107,10054,1000176,Brand_107_3,47.91,26.11,10302,summer,2018-06-09,,False
1313,107,10055,1000180,Brand_107_5,38.46,20.03,10305,summer,2023-06-03,,False
1314,101,10008,1000031,Brand_101_5,37.08,24.76,3714,all_season,2019-05-13,,True
1315,108,10060,1000193,Brand_108_5,12.62,6.5,8271,all_season,2023-08-14,,False
1316,101,10004,1000016,Brand_101_3,9.81,5.55,1657,summer,2023-07-10,,False
1317,109,10065,1000208,Brand_109_4,17.33,8.14,1411,summer,2021-04-13,,False
1318,103,10020,1000073,Brand_103_5,82.18,53.51,1236,summer,2021-10-22,2025-03-27,False
1319,102,10014,1000053,Brand_102_5,33.53,15.45,6774,summer,2020-10-15,,False
1320,104,10029,1000102,Brand_104_3,9.46,5.27,8646,all_season,2022-11-22,,False
1321,101,10003,1000012,Brand_101_4,46.82,23.17,7651,summer,2023-06-10,,False
1322,103,10021,1000077,Brand_103_5,34.29,16.65,4227,all_season,2024-03-06,,False
1323,101,10008,1000029,Brand_101_5,37.76,20.73,1563,all_season,2019-07-13,,False
1324,102,10014,1000053,Brand_102_4,88.38,47.8,1662,all_season,2018-06-05,,False
1325,102,10009,1000034,Brand_102_1,222.82,123.58,8612,all_season,2019-08-13,,True
1326,103,10018,1000067,Brand_103_1,26.53,12.4,9429,winter,2024-08-19,,False
1327,108,10058,1000188,Brand_108_5,32.52,22.39,9312,all_season,2024-11-27,,False
1328,103,10018,1000066,Brand_103_2,24.91,12.76,6619,winter,2018-05-13,,False
1329,109,10066,1000212,Brand_109_4,37.14,21.67,5772,winter,2020-03-11,,False
1330,108,10060,1000193,Brand_108_4,25.61,16.8,9138,summer,2022-11-29,,False
1331,110,10077,1000246,Brand_110_2,65.87,41.87,1083,summer,2022-06-09,,False
1332,107,10052,1000171,Brand_107_4,19.81,9.58,9795,all_season,2022-05-15,,False
1333,101,10006,1000022,Brand_101_3,48.85,27.43,7479,all_season,2020-04-28,,False
1334,101,10008,1000030,Brand_101_4,63.42,36.43,11119,summer,2019-09-11,,True
1335,102,10010,1000039,Brand_102_4,23.0,13.17,7130,all_season,2023-04-08,,False
1336,110,10079,1000250,Brand_110_4,196.46,130.61,6537,all_season,2022-07-01,,False
1337,104,10029,1000101,Brand_104_1,41.18,25.97,2648,all_season,2025-04-07,,False
1338,101,10003,1000013,Brand_101_3,36.36,19.88,10452,all_season,2021-09-22,2022-04-12,False
1339,103,10017,1000064,Brand_103_4,1070.39,659.58,9864,winter,2024-11-05,,True
1340,109,10066,1000211,Brand_109_3,39.43,25.66,2004,all_season,2020-11-06,,True
1341,106,10046,1000151,Brand_106_3,75.78,48.92,1442,all_season,2018-08-09,,False
1342,106,10041,1000136,Brand_106_3,203.16,139.9,11835,all_season,2018-10-07,,False
1343,110,10079,1000252,Brand_110_2,113.86,76.01,1972,summer,2023-06-29,,True
1344,102,10012,1000044,Brand_102_4,14.3,7.22,10093,winter,2019-03-30,,False
1345,101,10007,1000026,Brand_101_1,12.65,6.14,6813,summer,2020-12-30,,False
1346,106,10042,1000141,Brand_106_1,12.53,5.71,11818,all_season,2020-06-10,,False
1347,109,10065,1000210,Brand_109_1,14.29,6.47,10185,all_season,2023-08-24,,False
1348,103,10022,1000078,Brand_103_1,24.5,13.64,4148,all_season,2023-01-17,,False
1349,107,10049,1000161,Brand_107_4,33.67,20.81,4044,winter,2022-01-27,2024-11-30,False
1350,106,10046,1000152,Brand_106_1,15.1,8.89,5767,all_season,2019-10-02,,False
1351,104,10029,1000101,Brand_104_3,36.9,23.92,10574,all_season,2023-07-25,,False
1352,105,10036,1000122,Brand_105_2,246.53,131.7,1049,summer,2020-02-13,,False
1353,103,10021,1000075,Brand_103_5,29.63,19.13,4023,all_season,2022-06-04,,True
1354,110,10080,1000255,Brand_110_1,82.19,45.11,11897,all_season,2021-05-12,,False
1355,103,10022,1000080,Brand_103_5,16.67,10.3,4528,summer,2018-11-28,,True
1356,109,10071,1000227,Brand_109_5,68.38,44.1,6644,winter,2019-04-03,,True
1357,101,10002,1000009,Brand_101_5,50.12,24.39,9917,all_season,2024-09-12,,False
1358,107,10056,1000183,Brand_107_3,35.64,16.44,5061,winter,2025-03-16,,False
1359,102,10016,1000057,Brand_102_1,45.16,26.34,7513,winter,2025-05-07,,False
1360,109,10065,1000209,Brand_109_4,19.32,13.07,8634,all_season,2023-03-28,,False
1361,107,10050,1000164,Brand_107_3,28.44,12.81,11306,winter,2024-06-06,,True
1362,101,10002,1000009,Brand_101_4,34.74,20.1,10455,all_season,2020-10-16,,False
1363,107,10050,1000164,Brand_107_1,50.12,34.73,4771,all_season,2018-07-15,,False
1364,105,10040,1000135,Brand_105_3,22.31,13.53,2805,summer,2020-12-16,,False
1365,103,10020,1000072,Brand_103_5,29.04,19.44,5240,all_season,2018-03-31,,False
1366,104,10027,1000096,Brand_104_3,25.41,16.02,4102,all_season,2018-09-29,,False
1367,107,10055,1000179,Brand_107_3,138.29,88.89,7091,all_season,2021-01-31,,False
1368,101,10006,1000022,Brand_101_1,12.83,6.15,799,summer,2019-02-04,,False
1369,102,10009,1000032,Brand_102_5,241.16,149.56,2413,all_season,2023-03-12,,False
1370,110,10076,1000242,Brand_110_5,27.43,12.64,7047,all_season,2019-10-14,,False
1371,107,10051,1000166,Brand_107_2,32.22,17.21,7848,summer,2020-05-18,,False
1372,101,10002,1000006,Brand_101_2,60.57,39.46,6575,all_season,2020-11-26,,False
1373,103,10021,1000077,Brand_103_4,56.38,28.26,3204,all_season,2019-12-07,,False
1374,109,10069,1000220,Brand_109_2,21.76,11.82,4339,all_season,2023-11-22,,False
1375,103,10019,1000069,Brand_103_1,48.87,26.51,5200,all_season,2018-03-04,,False
1376,106,10042,1000140,Brand_106_3,19.81,9.33,11075,all_season,2019-04-11,,True
1377,108,10057,1000186,Brand_108_5,15.07,10.03,6702,summer,2021-04-13,,False
1378,105,10036,1000122,Brand_105_3,391.01,265.63,1047,all_season,2019-07-23,2024-03-27,False
1379,109,10070,1000224,Brand_109_1,47.14,22.36,11268,all_season,2025-07-08,,False
1380,101,10004,1000017,Brand_101_3,28.54,15.46,6208,all_season,2024-03-02,,False
1381,110,10080,1000253,Brand_110_5,16.42,9.77,2451,all_season,2022-04-26,,False
1382,107,10049,1000161,Brand_107_2,47.54,22.62,3249,all_season,2019-03-20,,True
1383,101,10008,1000030,Brand_101_4,22.26,14.6,639,all_season,2023-02-28,,False
1384,101,10003,1000013,Brand_101_5,37.12,19.39,8553,winter,2025-07-04,,False
1385,110,10078,1000249,Brand_110_5,102.49,56.04,7067,summer,2019-12-25,,False
1386,106,10046,1000151,Brand_106_5,35.92,22.15,1381,all_season,2018-12-04,,False
1387,103,10018,1000066,Brand_103_5,46.83,23.15,2723,summer,2018-02-28,,True
1388,107,10050,1000165,Brand_107_1,75.63,49.97,4180,winter,2020-06-13,,False
1389,103,10024,1000084,Brand_103_5,22.42,15.43,7591,all_season,2021-12-10,,False
1390,108,10059,1000192,Brand_108_3,95.01,62.13,4266,all_season,2018-02-11,,False
1391,101,10004,1000017,Brand_101_1,30.8,15.53,11496,all_season,2020-11-03,,False
1392,110,10075,1000238,Brand_110_2,45.44,20.81,1922,winter,2022-05-23,,False
1393,105,10039,1000132,Brand_105_3,28.67,13.13,6992,summer,2024-04-12,,False
1394,104,10032,1000110,Brand_104_3,133.61,68.82,5817,all_season,2024-07-03,2025-04-09,False
1395,104,10030,1000105,Brand_104_3,45.76,22.91,2065,summer,2025-09-01,,False
1396,109,10070,1000225,Brand_109_3,13.46,9.29,10396,winter,2022-10-14,,True
1397,108,10058,1000189,Brand_108_1,54.61,30.98,8441,winter,2020-11-28,,False
1398,103,10022,1000080,Brand_103_2,14.68,9.85,6372,all_season,2022-10-31,,False
1399,105,10036,1000122,Brand_105_2,647.39,376.58,8130,all_season,2018-07-02,,False
1400,108,10064,1000207,Brand_108_5,28.32,15.95,9537,all_season,2024-05-05,,False
1401,110,10078,1000247,Brand_110_4,15.2,10.58,2536,all_season,2020-03-05,,False
1402,101,10001,1000002,Brand_101_1,512.88,306.24,10698,winter,2020-11-13,,True
1403,108,10064,1000206,Brand_108_2,33.76,15.72,514,all_season,2018-10-15,,False
1404,104,10032,1000110,Brand_104_1,30.61,21.16,5360,all_season,2025-02-21,,False
1405,101,10006,1000023,Brand_101_1,36.63,19.58,8935,all_season,2019-05-10,,False
1406,103,10018,1000067,Brand_103_5,33.94,20.65,607,winter,2021-05-30,,False
1407,103,10022,1000078,Brand_103_2,51.62,32.87,11217,all_season,2022-02-08,2023-06-16,False
1408,102,10015,1000056,Brand_102_4,17.29,7.85,2848,all_season,2021-05-02,,False
1409,101,10008,1000028,Brand_101_4,15.6,7.44,8085,summer,2020-09-30,2023-05-13,False
1410,102,10012,1000046,Brand_102_4,28.11,16.64,3977,winter,2023-02-12,,False
1411,107,10053,1000172,Brand_107_3,23.37,15.74,10979,all_season,2021-08-24,,False
1412,101,10004,1000015,Brand_101_2,29.8,16.97,4197,all_season,2018-01-28,,False
1413,106,10043,1000144,Brand_106_3,97.22,54.82,9917,all_season,2019-01-14,2022-01-23,False
1414,103,10018,1000066,Brand_103_3,29.85,17.15,7431,all_season,2025-09-16,,False
1415,108,10061,1000198,Brand_108_3,60.07,35.17,5547,all_season,2023-01-04,,False
1416,102,10010,1000039,Brand_102_5,29.23,17.09,3906,winter,2023-09-18,,False
1417,102,10010,1000036,Brand_102_5,32.43,16.11,8609,all_season,2020-01-24,,False
1418,102,10011,1000043,Brand_102_1,29.02,18.45,5670,all_season,2025-04-28,,False
1419,104,10030,1000104,Brand_104_1,18.28,8.96,7386,all_season,2023-02-15,,True
1420,109,10066,1000213,Brand_109_2,17.33,9.99,11735,all_season,2023-02-01,,False
1421,106,10048,1000157,Brand_106_2,14.49,8.48,4771,winter,2018-04-16,,False
1422,107,10053,1000173,Brand_107_5,57.26,38.19,1958,all_season,2024-03-30,,False
1423,103,10018,1000065,Brand_103_1,34.81,18.54,10464,all_season,2024-10-27,,False
1424,106,10044,1000146,Brand_106_1,12.87,7.14,8012,winter,2025-04-19,,False
1425,102,10010,1000036,Brand_102_3,34.57,16.68,1275,all_season,2020-06-14,,False
1426,101,10006,1000024,Brand_101_4,88.07,40.52,1435,all_season,2024-08-30,,False
1427,110,10075,1000238,Brand_110_4,62.45,38.55,5490,all_season,2024-01-05,2024-05-18,True
1428,106,10042,1000140,Brand_106_4,62.77,35.33,3341,all_season,2020-04-30,,True
1429,106,10047,1000155,Brand_106_5,34.9,16.13,5574,winter,2018-12-14,,False
1430,107,10056,1000183,Brand_107_4,24.9,16.97,11390,all_season,2021-09-13,,True
1431,106,10048,1000158,Brand_106_4,25.82,15.86,7484,winter,2023-07-31,,False
1432,102,10010,1000036,Brand_102_3,36.41,21.34,269,summer,2022-12-04,,False
1433,110,10080,1000255,Brand_110_2,53.7,36.36,8752,all_season,2019-05-07,,False
1434,109,10066,1000213,Brand_109_5,19.68,9.8,8038,all_season,2022-10-28,,True
1435,102,10009,1000033,Brand_102_1,162.72,83.53,6783,all_season,2021-10-13,,False
1436,104,10025,1000090,Brand_104_3,86.62,56.57,3584,all_season,2024-11-30,,False
1437,101,10008,1000030,Brand_101_4,20.41,13.2,7231,all_season,2025-03-28,,False
1438,102,10016,1000058,Brand_102_1,43.88,25.95,9871,all_season,2021-04-02,,False
1439,104,10025,1000088,Brand_104_3,499.0,249.66,11269,summer,2019-05-23,,False
1440,105,10035,1000118,Brand_105_5,21.21,11.54,6615,all_season,2024-11-30,,True
1441,102,10009,1000035,Brand_102_4,236.15,127.89,5463,all_season,2020-07-05,,False
1442,107,10052,1000169,Brand_107_5,26.05,12.91,5789,all_season,2025-02-19,,True
1443,105,10039,1000132,Brand_105_3,45.0,29.12,3121,all_season,2025-08-24,,True
1444,105,10033,1000112,Brand_105_1,439.0,211.87,9478,all_season,2018-01-05,,False
1445,106,10045,1000149,Brand_106_2,23.31,14.83,11050,all_season,2018-06-01,,False
1446,102,10010,1000038,Brand_102_4,34.31,17.83,4649,winter,2020-04-22,,False
1447,103,10024,1000086,Brand_103_5,36.68,25.22,1266,winter,2024-05-16,,False
1448,101,10008,1000028,Brand_101_1,59.97,28.22,6912,all_season,2024-09-03,,False
1449,109,10071,1000228,Brand_109_1,21.44,11.22,4645,all_season,2025-01-08,,False
1450,103,10022,1000080,Brand_103_2,47.58,29.04,9020,all_season,2023-04-18,,False
1451,101,10007,1000026,Brand_101_3,10.76,6.71,9495,all_season,2021-07-09,,False
1452,101,10007,1000027,Brand_101_2,24.08,12.37,10762,all_season,2025-01-28,2025-03-10,False
1453,104,10032,1000109,Brand_104_2,27.32,14.27,9759,winter,2020-07-25,,False
1454,107,10050,1000165,Brand_107_3,50.61,29.42,7290,summer,2024-01-25,,False
1455,104,10032,1000111,Brand_104_3,31.53,19.1,351,all_season,2019-05-25,,False
1456,103,10023,1000081,Brand_103_3,23.47,12.48,2884,all_season,2022-03-04,,False
1457,101,10002,1000007,Brand_101_1,21.91,10.13,7068,summer,2025-06-22,,False
1458,101,10005,1000018,Brand_101_1,51.21,26.2,6562,winter,2024-08-01,,False
1459,110,10079,1000250,Brand_110_4,397.0,208.23,1132,all_season,2020-04-15,2024-09-23,False
1460,104,10032,1000111,Brand_104_4,50.9,33.04,2825,all_season,2022-05-10,,True
1461,110,10080,1000255,Brand_110_2,36.0,19.14,7290,all_season,2021-06-02,,False
1462,110,10074,1000236,Brand_110_2,18.86,12.55,10974,all_season,2023-04-19,,False
1463,108,10063,1000203,Brand_108_4,35.3,23.52,5359,summer,2020-10-09,,True
1464,103,10017,1000060,Brand_103_5,1278.69,817.98,5824,winter,2020-03-07,,False
1465,106,10044,1000145,Brand_106_2,65.04,42.69,1569,all_season,2024-11-20,,False
1466,110,10080,1000255,Brand_110_5,40.23,27.69,2120,all_season,2018-12-05,,False
1467,105,10034,1000116,Brand_105_5,18.35,11.24,1429,all_season,2023-09-06,,True
1468,109,10070,1000223,Brand_109_3,31.48,21.81,5317,summer,2021-10-06,,False
1469,107,10053,1000173,Brand_107_1,33.23,19.47,4862,all_season,2022-12-13,,False
1470,110,10079,1000251,Brand_110_4,156.41,81.99,10425,winter,2021-08-28,,False
1471,102,10012,1000046,Brand_102_1,25.95,12.87,9693,all_season,2023-06-16,2023-09-05,False
1472,107,10052,1000170,Brand_107_4,49.79,24.41,9815,winter,2022-11-02,,False
1473,104,10029,1000101,Brand_104_1,14.45,9.61,2540,winter,2018-10-13,,True
1474,102,10010,1000036,Brand_102_4,24.38,14.41,8739,all_season,2019-12-06,,False
1475,104,10028,1000098,Brand_104_1,43.32,19.76,6463,all_season,2021-12-07,,False
1476,106,10041,1000137,Brand_106_3,317.59,170.57,8333,all_season,2019-12-29,,False
1477,101,10005,1000018,Brand_101_5,25.66,13.41,8505,all_season,2025-08-03,,False
1478,103,10024,1000086,Brand_103_4,18.43,10.71,10865,all_season,2021-08-28,,False
1479,104,10029,1000101,Brand_104_5,59.94,39.67,11562,all_season,2022-08-18,,False
1480,102,10011,1000043,Brand_102_4,17.53,10.39,2318,all_season,2024-01-01,,False
1481,101,10006,1000022,Brand_101_4,37.66,20.55,7917,all_season,2018-08-22,,False
1482,110,10075,1000238,Brand_110_3,62.85,35.68,6715,all_season,2025-07-28,,False
1483,108,10062,1000201,Brand_108_1,16.46,7.69,8839,summer,2024-04-06,,False
1484,103,10023,1000081,Brand_103_4,51.39,25.46,3676,all_season,2018-04-02,,False
1485,107,10051,1000167,Brand_107_1,35.39,16.06,11198,winter,2021-09-27,,True
1486,104,10028,1000098,Brand_104_3,44.95,25.35,6818,all_season,2022-10-18,,False
1487,104,10031,1000106,Brand_104_2,27.59,18.01,294,all_season,2025-09-28,,False
1488,104,10032,1000110,Brand_104_5,25.88,14.04,523,summer,2021-11-11,,False
1489,102,10013,1000048,Brand_102_4,59.88,31.83,5908,all_season,2022-02-20,,False
1490,110,10073,1000233,Brand_110_3,125.24,85.79,8419,all_season,2025-02-28,2025-04-23,False
1491,110,10075,1000239,Brand_110_1,43.19,22.99,3310,all_season,2024-03-13,,False
1492,102,10011,1000040,Brand_102_4,30.59,17.78,8181,all_season,2021-03-13,,False
1493,102,10011,1000043,Brand_102_1,41.56,23.71,3772,summer,2022-04-02,,False
1494,103,10024,1000084,Brand_103_2,40.05,18.47,8081,all_season,2025-08-12,,True
1495,108,10058,1000188,Brand_108_4,30.59,13.88,11271,all_season,2018-07-21,,False
1496,108,10060,1000193,Brand_108_5,60.08,38.34,843,summer,2022-11-09,,True
1497,107,10053,1000174,Brand_107_4,31.12,19.49,11972,winter,2021-01-09,,False
1498,106,10047,1000154,Brand_106_5,24.4,12.35,7953,all_season,2024-08-18,,True
1499,104,10028,1000099,Brand_104_1,58.94,38.22,10715,all_season,2023-10-13,,False
1500,108,10063,1000203,Brand_108_4,20.88,13.17,11099,all_season,2021-01-01,2023-12-11,False
1501,106,10048,1000157,Brand_106_3,23.36,15.3,3762,summer,2018-11-14,,True
1502,101,10001,1000005,Brand_101_3,548.94,260.33,7179,all_season,2024-12-17,,True
1503,101,10003,1000012,Brand_101_2,24.97,14.6,10597,all_season,2024-12-28,,False
1504,107,10050,1000165,Brand_107_3,20.62,12.92,11004,all_season,2021-05-31,,False
1505,101,10005,1000020,Brand_101_2,20.72,11.44,8773,summer,2019-08-15,,False
1506,107,10052,1000169,Brand_107_1,41.01,27.94,9815,all_season,2022-12-11,,True
1507,102,10010,1000037,Brand_102_5,33.97,23.49,10016,all_season,2022-07-28,,False
1508,107,10049,1000162,Brand_107_1,13.07,7.19,5009,all_season,2022-07-09,,True
1509,103,10022,1000080,Brand_103_5,55.17,37.76,5951,all_season,2021-04-27,,False
1510,110,10073,1000232,Brand_110_5,161.32,90.71,5884,summer,2020-05-13,,False
1511,101,10006,1000022,Brand_101_2,30.58,14.59,4162,all_season,2020-10-13,,False
1512,109,10070,1000224,Brand_109_3,41.4,24.06,11393,all_season,2022-04-03,,False
1513,103,10021,1000076,Brand_103_3,53.21,27.24,6814,all_season,2022-07-26,,False
1514,109,10071,1000227,Brand_109_2,53.71,29.37,8193,summer,2023-07-12,,True
1515,103,10019,1000068,Brand_103_2,50.79,26.12,4126,summer,2025-06-10,,False
1516,110,10074,1000236,Brand_110_1,20.28,9.9,2427,summer,2022-12-16,,False
1517,103,10022,1000079,Brand_103_2,69.69,42.79,5655,winter,2024-06-02,,False
